start,end,duration,saccade,blink,fixation,eye
1416568,1416650,82,0,0,1,1
1416651,1416695,44,1,0,0,1
1416651,1416708,57,1,0,0,2
1416696,1416822,126,0,0,1,1
1416709,1416822,113,0,0,1,2
1416823,1416852,29,1,0,0,1
1416823,1416857,34,1,0,0,2
1416853,1417137,284,0,0,1,1
1416858,1417146,288,0,0,1,2
1417138,1417380,242,1,0,0,1
1417147,1417368,221,1,0,0,2
1417165,1417327,162,0,1,0,1
1417174,1417304,130,0,1,0,2
1417369,1417433,64,0,0,1,2
1417381,1417432,51,0,0,1,1
1417433,1417457,24,1,0,0,1
1417434,1417456,22,1,0,0,2
1417457,1418101,644,0,0,1,2
1417458,1418101,643,0,0,1,1
1418102,1419328,1226,1,0,0,2
1418102,1419347,1245,1,0,0,1
1418154,1419316,1162,0,1,0,1
1418164,1419289,1125,0,1,0,2
1419329,1419424,95,0,0,1,2
1419348,1419424,76,0,0,1,1
1419425,1419467,42,1,0,0,1
1419425,1419471,46,1,0,0,2
1419468,1419792,324,0,0,1,1
1419472,1419796,324,0,0,1,2
1419793,1419808,15,1,0,0,1
1419797,1419803,6,1,0,0,2
1419804,1420325,521,0,0,1,2
1419809,1420328,519,0,0,1,1
1420326,1420510,184,1,0,0,2
1420329,1420520,191,1,0,0,1
1420347,1420478,131,0,1,0,1
1420355,1420458,103,0,1,0,2
1420511,1420785,274,0,0,1,2
1420521,1420790,269,0,0,1,1
1420786,1420800,14,1,0,0,2
1420791,1420800,9,1,0,0,1
1420801,1421159,358,0,0,1,1
1420801,1421163,362,0,0,1,2
1421160,1421171,11,1,0,0,1
1421164,1421172,8,1,0,0,2
1421172,1422331,1159,0,0,1,1
1421173,1422331,1158,0,0,1,2
1422332,1422343,11,1,0,0,2
1422332,1422344,12,1,0,0,1
1422344,1423257,913,0,0,1,2
1422345,1424658,2313,0,0,1,1
1423258,1423268,10,1,0,0,2
1423269,1424661,1392,0,0,1,2
1424659,1424914,255,1,0,0,1
1424662,1424873,211,1,0,0,2
1424683,1424858,175,0,1,0,1
1424692,1424824,132,0,1,0,2
1424874,1425078,204,0,0,1,2
1424915,1425083,168,0,0,1,1
1425079,1425097,18,1,0,0,2
1425084,1425091,7,1,0,0,1
1425092,1425979,887,0,0,1,1
1425098,1425979,881,0,0,1,2
1425980,1426436,456,1,0,0,2
1425980,1426466,486,1,0,0,1
1426048,1426455,407,0,1,0,1
1426056,1426425,369,0,1,0,2
1426437,1426549,112,0,0,1,2
1426467,1426546,79,0,0,1,1
1426547,1426569,22,1,0,0,1
1426550,1426570,20,1,0,0,2
1426570,1427147,577,0,0,1,1
1426571,1427151,580,0,0,1,2
1427148,1428946,1798,1,0,0,1
1427152,1428949,1797,1,0,0,2
1427172,1428935,1763,0,1,0,1
1427178,1428891,1713,0,1,0,2
1428947,1429151,204,0,0,1,1
1428950,1429153,203,0,0,1,2
1429152,1429204,52,1,0,0,1
1429154,1429206,52,1,0,0,2
1429205,1429666,461,0,0,1,1
1429207,1429669,462,0,0,1,2
1429667,1430588,921,1,0,0,1
1429670,1429740,70,1,0,0,2
1429737,1429763,26,0,1,0,1
1429741,1429943,202,0,0,1,2
1429935,1430577,642,0,1,0,1
1429944,1430589,645,1,0,0,2
1429989,1430574,585,0,1,0,2
1430589,1430878,289,0,0,1,1
1430590,1430878,288,0,0,1,2
1430879,1430926,47,1,0,0,1
1430879,1430933,54,1,0,0,2
1430927,1431108,181,0,0,1,1
1430934,1431109,175,0,0,1,2
1431109,1436650,5541,1,0,0,1
1431110,1436536,5426,1,0,0,2
1431153,1436515,5362,0,1,0,2
1431154,1436533,5379,0,1,0,1
1436537,1436610,73,0,0,1,2
1436611,1436656,45,1,0,0,2
1436651,1436767,116,0,0,1,1
1436657,1436767,110,0,0,1,2
1436768,1436790,22,1,0,0,1
1436768,1436797,29,1,0,0,2
1436791,1437517,726,0,0,1,1
1436798,1437235,437,0,0,1,2
1437236,1437241,5,1,0,0,2
1437242,1437516,274,0,0,1,2
1437517,1437534,17,1,0,0,2
1437518,1437534,16,1,0,0,1
1437535,1438249,714,0,0,1,2
1437535,1439801,2266,0,0,1,1
1438250,1438260,10,1,0,0,2
1438261,1439797,1536,0,0,1,2
1439798,1439814,16,1,0,0,2
1439802,1439815,13,1,0,0,1
1439815,1439981,166,0,0,1,2
1439816,1439998,182,0,0,1,1
1439982,1440232,250,1,0,0,2
1439999,1440300,301,1,0,0,1
1440016,1440224,208,0,1,0,1
1440036,1440176,140,0,1,0,2
1440233,1440851,618,0,0,1,2
1440301,1440851,550,0,0,1,1
1440852,1442629,1777,1,0,0,1
1440852,1446883,6031,1,0,0,2
1440915,1442618,1703,0,1,0,1
1440920,1446856,5936,0,1,0,2
1442630,1442667,37,0,0,1,1
1442668,1446902,4234,1,0,0,1
1442700,1446850,4150,0,1,0,1
1446884,1447354,470,0,0,1,2
1446903,1447353,450,0,0,1,1
1447354,1447681,327,1,0,0,1
1447355,1447671,316,1,0,0,2
1447417,1447621,204,0,1,0,1
1447420,1447616,196,0,1,0,2
1447672,1447850,178,0,0,1,2
1447682,1447850,168,0,0,1,1
1447851,1447870,19,1,0,0,1
1447851,1447872,21,1,0,0,2
1447871,1448445,574,0,0,1,1
1447873,1448444,571,0,0,1,2
1448445,1449466,1021,1,0,0,2
1448446,1448634,188,1,0,0,1
1448621,1449439,818,0,1,0,2
1448635,1449263,628,0,0,1,1
1449264,1449466,202,1,0,0,1
1449288,1449441,153,0,1,0,1
1449467,1449607,140,0,0,1,1
1449467,1449608,141,0,0,1,2
1449608,1449649,41,1,0,0,1
1449609,1449651,42,1,0,0,2
1449650,1449951,301,0,0,1,1
1449652,1449953,301,0,0,1,2
1449952,1450838,886,1,0,0,1
1449954,1450853,899,1,0,0,2
1450014,1450750,736,0,1,0,1
1450017,1450793,776,0,1,0,2
1450839,1451051,212,0,0,1,1
1450854,1451053,199,0,0,1,2
1451052,1451519,467,1,0,0,1
1451054,1451495,441,1,0,0,2
1451094,1451503,409,0,1,0,1
1451098,1451450,352,0,1,0,2
1451496,1451567,71,0,0,1,2
1451520,1451567,47,0,0,1,1
1451568,1451619,51,1,0,0,2
1451568,1451622,54,1,0,0,1
1451620,1452083,463,0,0,1,2
1451623,1451883,260,0,0,1,1
1451894,1474198,22304,0,1,0,1
1452084,1474089,22005,1,0,0,2
1452122,1474064,21942,0,1,0,2
1474090,1474235,145,0,0,1,2
1474208,1474798,590,1,0,0,1
1474236,1474305,69,1,0,0,2
1474306,1474402,96,0,0,1,2
1474392,1474765,373,0,1,0,1
1474403,1474776,373,1,0,0,2
1474540,1474634,94,0,1,0,2
1474777,1474898,121,0,0,1,2
1474799,1474820,21,0,0,1,1
1474821,1474838,17,1,0,0,1
1474839,1474895,56,0,0,1,1
1474896,1475920,1024,1,0,0,1
1474899,1475873,974,1,0,0,2
1474954,1475903,949,0,1,0,1
1474985,1475846,861,0,1,0,2
1475874,1476233,359,0,0,1,2
1475921,1476231,310,0,0,1,1
1476232,1478827,2595,1,0,0,1
1476234,1478805,2571,1,0,0,2
1476275,1478807,2532,0,1,0,1
1476276,1478796,2520,0,1,0,2
1478806,1478925,119,0,0,1,2
1478828,1478925,97,0,0,1,1
1478926,1478978,52,1,0,0,1
1478926,1478984,58,1,0,0,2
1478979,1479068,89,0,0,1,1
1478985,1479068,83,0,0,1,2
1479069,1479113,44,1,0,0,1
1479069,1479117,48,1,0,0,2
1479114,1479489,375,0,0,1,1
1479118,1479489,371,0,0,1,2
1479490,1483763,4273,1,0,0,2
1479490,1483765,4275,1,0,0,1
1479568,1483754,4186,0,1,0,1
1479584,1483733,4149,0,1,0,2
1483764,1483886,122,0,0,1,2
1483766,1483885,119,0,0,1,1
1483886,1483914,28,1,0,0,1
1483887,1483917,30,1,0,0,2
1483915,1484056,141,0,0,1,1
1483918,1484058,140,0,0,1,2
1484057,1484075,18,1,0,0,1
1484059,1484078,19,1,0,0,2
1484076,1484754,678,0,0,1,1
1484079,1484754,675,0,0,1,2
1484755,1484818,63,1,0,0,1
1484755,1484818,63,1,0,0,2
1484819,1484897,78,0,0,1,1
1484819,1484901,82,0,0,1,2
1484898,1488889,3991,1,0,0,1
1484902,1488877,3975,1,0,0,2
1484934,1488871,3937,0,1,0,1
1484939,1488783,3844,0,1,0,2
1488878,1488911,33,0,0,1,2
1488890,1488916,26,0,0,1,1
1488912,1488970,58,1,0,0,2
1488917,1488967,50,1,0,0,1
1488968,1489338,370,0,0,1,1
1488971,1489338,367,0,0,1,2
1489339,1489447,108,1,0,0,2
1489339,1495598,6259,1,0,0,1
1489394,1495547,6153,0,1,0,1
1489448,1489593,145,0,0,1,2
1489594,1489717,123,1,0,0,2
1489718,1489752,34,0,0,1,2
1489753,1489769,16,1,0,0,2
1489770,1489943,173,0,0,1,2
1489944,1495483,5539,1,0,0,2
1489997,1495455,5458,0,1,0,2
1495484,1495525,41,0,0,1,2
1495526,1495592,66,1,0,0,2
1495593,1495708,115,0,0,1,2
1495599,1495708,109,0,0,1,1
1495709,1495738,29,1,0,0,1
1495709,1495742,33,1,0,0,2
1495739,1496329,590,0,0,1,1
1495743,1496340,597,0,0,1,2
1496330,1497604,1274,1,0,0,1
1496341,1497593,1252,1,0,0,2
1496358,1497593,1235,0,1,0,1
1496366,1497527,1161,0,1,0,2
1497594,1497696,102,0,0,1,2
1497605,1497695,90,0,0,1,1
1497696,1497744,48,1,0,0,1
1497697,1497741,44,1,0,0,2
1497742,1497878,136,0,0,1,2
1497745,1497878,133,0,0,1,1
1497879,1497911,32,1,0,0,1
1497879,1497924,45,1,0,0,2
1497912,1498157,245,0,0,1,1
1497925,1498156,231,0,0,1,2
1498157,1498586,429,1,0,0,2
1498158,1498640,482,1,0,0,1
1498257,1498629,372,0,1,0,1
1498264,1498317,53,0,1,0,2
1498366,1498547,181,0,1,0,2
1498587,1498698,111,0,0,1,2
1498641,1498697,56,0,0,1,1
1498698,1498766,68,1,0,0,1
1498699,1498776,77,1,0,0,2
1498767,1499159,392,0,0,1,1
1498777,1499173,396,0,0,1,2
1499160,1499398,238,1,0,0,1
1499174,1499465,291,1,0,0,2
1499191,1499340,149,0,1,0,1
1499200,1499362,162,0,1,0,2
1499399,1499659,260,0,0,1,1
1499466,1499656,190,0,0,1,2
1499657,1500614,957,1,0,0,2
1499660,1500668,1008,1,0,0,1
1499691,1500646,955,0,1,0,1
1499692,1500566,874,0,1,0,2
1500615,1500745,130,0,0,1,2
1500669,1500745,76,0,0,1,1
1500746,1501651,905,1,0,0,2
1500746,1501656,910,1,0,0,1
1500770,1501645,875,0,1,0,1
1500779,1501617,838,0,1,0,2
1501652,1501717,65,0,0,1,2
1501657,1501714,57,0,0,1,1
1501715,1501762,47,1,0,0,1
1501718,1501762,44,1,0,0,2
1501763,1502253,490,0,0,1,1
1501763,1502253,490,0,0,1,2
1502254,1503157,903,1,0,0,2
1502254,1503185,931,1,0,0,1
1502299,1503174,875,0,1,0,1
1502306,1503144,838,0,1,0,2
1503158,1503244,86,0,0,1,2
1503186,1503243,57,0,0,1,1
1503244,1503291,47,1,0,0,1
1503245,1503303,58,1,0,0,2
1503292,1503525,233,0,0,1,1
1503304,1503529,225,0,0,1,2
1503526,1503542,16,1,0,0,1
1503530,1503547,17,1,0,0,2
1503543,1503864,321,0,0,1,1
1503548,1503873,325,0,0,1,2
1503865,1504067,202,1,0,0,1
1503874,1504059,185,1,0,0,2
1503890,1504026,136,0,1,0,1
1503896,1503992,96,0,1,0,2
1504060,1504220,160,0,0,1,2
1504068,1504224,156,0,0,1,1
1504221,1504238,17,1,0,0,2
1504225,1504238,13,1,0,0,1
1504239,1505202,963,0,0,1,1
1504239,1505202,963,0,0,1,2
1505203,1505254,51,1,0,0,1
1505203,1505260,57,1,0,0,2
1505255,1505491,236,0,0,1,1
1505261,1505492,231,0,0,1,2
1505492,1505522,30,1,0,0,1
1505493,1505530,37,1,0,0,2
1505523,1505701,178,0,0,1,1
1505531,1505703,172,0,0,1,2
1505702,1505760,58,1,0,0,1
1505704,1505763,59,1,0,0,2
1505761,1505886,125,0,0,1,1
1505764,1505885,121,0,0,1,2
1505886,1505911,25,1,0,0,2
1505887,1505910,23,1,0,0,1
1505911,1506211,300,0,0,1,1
1505912,1506224,312,0,0,1,2
1506212,1506824,612,1,0,0,1
1506225,1506608,383,1,0,0,2
1506244,1506803,559,0,1,0,1
1506251,1506557,306,0,1,0,2
1506609,1506723,114,0,0,1,2
1506724,1506796,72,1,0,0,2
1506797,1506863,66,0,0,1,2
1506825,1506863,38,0,0,1,1
1506864,1506918,54,1,0,0,1
1506864,1506921,57,1,0,0,2
1506919,1507446,527,0,0,1,1
1506922,1507445,523,0,0,1,2
1507446,1507462,16,1,0,0,2
1507447,1507464,17,1,0,0,1
1507463,1507822,359,0,0,1,2
1507465,1507822,357,0,0,1,1
1507823,1512584,4761,1,0,0,2
1507823,1512773,4950,1,0,0,1
1507874,1512756,4882,0,1,0,1
1507880,1512461,4581,0,1,0,2
1512585,1513364,779,0,0,1,2
1512774,1513364,590,0,0,1,1
1513365,1513414,49,1,0,0,1
1513365,1513419,54,1,0,0,2
1513415,1513594,179,0,0,1,1
1513420,1513595,175,0,0,1,2
1513595,1513643,48,1,0,0,1
1513596,1513644,48,1,0,0,2
1513644,1514098,454,0,0,1,1
1513645,1514097,452,0,0,1,2
1514098,1514119,21,1,0,0,2
1514099,1514122,23,1,0,0,1
1514120,1514250,130,0,0,1,2
1514123,1514245,122,0,0,1,1
1514246,1514549,303,1,0,0,1
1514251,1514537,286,1,0,0,2
1514268,1514502,234,0,1,0,1
1514273,1514458,185,0,1,0,2
1514538,1514586,48,0,0,1,2
1514550,1514584,34,0,0,1,1
1514585,1514607,22,1,0,0,1
1514587,1514607,20,1,0,0,2
1514608,1515553,945,0,0,1,1
1514608,1515567,959,0,0,1,2
1515554,1515806,252,1,0,0,1
1515568,1515802,234,1,0,0,2
1515588,1515753,165,0,1,0,1
1515589,1515736,147,0,1,0,2
1515803,1515966,163,0,0,1,2
1515807,1515958,151,0,0,1,1
1515959,1515975,16,1,0,0,1
1515967,1515975,8,1,0,0,2
1515976,1516761,785,0,0,1,1
1515976,1516764,788,0,0,1,2
1516762,1516985,223,1,0,0,1
1516765,1516990,225,1,0,0,2
1516782,1516971,189,0,1,0,1
1516789,1516938,149,0,1,0,2
1516986,1518150,1164,0,0,1,1
1516991,1518168,1177,0,0,1,2
1518151,1518409,258,1,0,0,1
1518169,1518410,241,1,0,0,2
1518188,1518365,177,0,1,0,1
1518193,1518330,137,0,1,0,2
1518410,1518523,113,0,0,1,1
1518411,1518525,114,0,0,1,2
1518524,1518549,25,1,0,0,1
1518526,1518544,18,1,0,0,2
1518545,1519182,637,0,0,1,2
1518550,1519183,633,0,0,1,1
1519183,1519403,220,1,0,0,2
1519184,1519294,110,1,0,0,1
1519295,1519441,146,0,0,1,1
1519404,1519441,37,0,0,1,2
1519442,1519539,97,1,0,0,1
1519442,1521391,1949,1,0,0,2
1519471,1521376,1905,0,1,0,2
1519496,1519530,34,0,1,0,1
1519540,1519644,104,0,0,1,1
1519655,1519728,73,0,1,0,1
1519738,1519778,40,1,0,0,1
1519754,1519768,14,0,1,0,1
1519779,1519874,95,0,0,1,1
1519875,1521529,1654,1,0,0,1
1519909,1520014,105,0,1,0,1
1520048,1521488,1440,0,1,0,1
1521392,1521506,114,0,0,1,2
1521507,1521550,43,1,0,0,2
1521530,1521904,374,0,0,1,1
1521551,1521905,354,0,0,1,2
1521905,1521924,19,1,0,0,1
1521906,1521924,18,1,0,0,2
1521925,1522174,249,0,0,1,2
1521925,1523997,2072,0,0,1,1
1522175,1522184,9,1,0,0,2
1522185,1524001,1816,0,0,1,2
1523998,1524252,254,1,0,0,1
1524002,1524601,599,1,0,0,2
1524021,1524241,220,0,1,0,1
1524034,1524306,272,0,1,0,2
1524253,1524517,264,0,0,1,1
1524518,1524601,83,1,0,0,1
1524602,1524871,269,0,0,1,1
1524602,1524871,269,0,0,1,2
1524872,1525001,129,1,0,0,2
