start,end,duration,saccade,blink,fixation,eye
1545639,1545665,26,1,0,0,2
1545650,1547028,1378,0,0,1,1
1545666,1547028,1362,0,0,1,2
1547029,1547079,50,1,0,0,2
1547029,1547080,51,1,0,0,1
1547080,1547206,126,0,0,1,2
1547081,1547206,125,0,0,1,1
1547207,1547256,49,1,0,0,1
1547207,1547263,56,1,0,0,2
1547257,1547509,252,0,0,1,1
1547264,1547509,245,0,0,1,2
1547510,1547535,25,1,0,0,1
1547510,1547536,26,1,0,0,2
1547536,1547927,391,0,0,1,1
1547537,1547927,390,0,0,1,2
1547928,1547938,10,1,0,0,1
1547928,1547939,11,1,0,0,2
1547939,1548713,774,0,0,1,1
1547940,1548713,773,0,0,1,2
1548714,1548745,31,1,0,0,1
1548714,1548747,33,1,0,0,2
1548746,1548981,235,0,0,1,1
1548748,1548981,233,0,0,1,2
1548982,1549045,63,1,0,0,2
1548982,1549050,68,1,0,0,1
1549046,1549145,99,0,0,1,2
1549051,1549143,92,0,0,1,1
1549144,1549177,33,1,0,0,1
1549146,1549184,38,1,0,0,2
1549178,1549425,247,0,0,1,1
1549185,1549425,240,0,0,1,2
1549426,1549447,21,1,0,0,1
1549426,1549452,26,1,0,0,2
1549448,1550237,789,0,0,1,1
1549453,1550239,786,0,0,1,2
1550238,1550286,48,1,0,0,1
1550240,1550288,48,1,0,0,2
1550287,1550802,515,0,0,1,1
1550289,1550805,516,0,0,1,2
1550803,1550863,60,1,0,0,1
1550806,1550867,61,1,0,0,2
1550864,1551035,171,0,0,1,1
1550868,1551035,167,0,0,1,2
1551036,1551111,75,1,0,0,1
1551036,1551123,87,1,0,0,2
1551112,1551270,158,0,0,1,1
1551124,1551269,145,0,0,1,2
1551270,1551295,25,1,0,0,2
1551271,1551296,25,1,0,0,1
1551296,1551538,242,0,0,1,2
1551297,1551535,238,0,0,1,1
1551536,1551550,14,1,0,0,1
1551539,1551553,14,1,0,0,2
1551551,1552257,706,0,0,1,1
1551554,1552257,703,0,0,1,2
1552258,1552323,65,1,0,0,2
1552258,1552327,69,1,0,0,1
1552324,1552960,636,0,0,1,2
1552328,1552960,632,0,0,1,1
1552961,1553048,87,1,0,0,2
1552961,1553050,89,1,0,0,1
1553049,1553156,107,0,0,1,2
1553051,1553158,107,0,0,1,1
1553157,1553184,27,1,0,0,2
1553159,1553189,30,1,0,0,1
1553185,1553397,212,0,0,1,2
1553190,1553396,206,0,0,1,1
1553397,1553414,17,1,0,0,1
1553398,1553414,16,1,0,0,2
1553415,1554162,747,0,0,1,1
1553415,1554164,749,0,0,1,2
1554163,1554219,56,1,0,0,1
1554165,1554210,45,1,0,0,2
1554211,1554694,483,0,0,1,2
1554220,1554692,472,0,0,1,1
1554693,1554749,56,1,0,0,1
1554695,1554762,67,1,0,0,2
1554750,1554884,134,0,0,1,1
1554763,1554883,120,0,0,1,2
1554884,1554948,64,1,0,0,2
1554885,1554961,76,1,0,0,1
1554949,1555060,111,0,0,1,2
1554962,1555059,97,0,0,1,1
1555060,1555097,37,1,0,0,1
1555061,1555098,37,1,0,0,2
1555098,1555420,322,0,0,1,1
1555099,1555423,324,0,0,1,2
1555421,1555439,18,1,0,0,1
1555424,1555439,15,1,0,0,2
1555440,1556700,1260,0,0,1,1
1555440,1556700,1260,0,0,1,2
1556701,1556750,49,1,0,0,2
1556701,1556752,51,1,0,0,1
1556751,1556994,243,0,0,1,2
1556753,1556989,236,0,0,1,1
1556990,1557012,22,1,0,0,1
1556995,1557006,11,1,0,0,2
1557007,1558713,1706,0,0,1,2
1557013,1558712,1699,0,0,1,1
1558713,1558781,68,1,0,0,1
1558714,1558784,70,1,0,0,2
1558782,1558886,104,0,0,1,1
1558785,1558889,104,0,0,1,2
1558887,1558920,33,1,0,0,1
1558890,1558912,22,1,0,0,2
1558913,1559022,109,0,0,1,2
1558921,1559087,166,0,0,1,1
1559023,1559034,11,1,0,0,2
1559035,1559086,51,0,0,1,2
1559087,1559114,27,1,0,0,2
1559088,1559112,24,1,0,0,1
1559113,1559718,605,0,0,1,1
1559115,1559422,307,0,0,1,2
1559423,1559471,48,1,0,0,2
1559472,1559657,185,0,0,1,2
1559658,1559788,130,1,0,0,2
1559719,1559771,52,1,0,0,1
1559772,1559977,205,0,0,1,1
1559789,1559978,189,0,0,1,2
1559978,1559995,17,1,0,0,1
1559979,1560003,24,1,0,0,2
1559996,1560820,824,0,0,1,1
1560004,1560047,43,0,0,1,2
1560048,1560078,30,1,0,0,2
1560079,1560820,741,0,0,1,2
1560821,1560891,70,1,0,0,1
1560821,1560892,71,1,0,0,2
1560892,1561028,136,0,0,1,1
1560893,1561028,135,0,0,1,2
1561029,1561053,24,1,0,0,2
1561029,1561054,25,1,0,0,1
1561054,1562135,1081,0,0,1,2
1561055,1562253,1198,0,0,1,1
1562136,1562140,4,1,0,0,2
1562141,1562210,69,0,0,1,2
1562211,1562361,150,1,0,0,2
1562254,1562358,104,1,0,0,1
1562359,1562520,161,0,0,1,1
1562362,1562520,158,0,0,1,2
1562521,1562542,21,1,0,0,2
1562521,1562550,29,1,0,0,1
1562543,1563671,1128,0,0,1,2
1562551,1563672,1121,0,0,1,1
1563672,1563742,70,1,0,0,2
1563673,1563732,59,1,0,0,1
1563733,1564104,371,0,0,1,1
1563743,1564104,361,0,0,1,2
1564105,1564176,71,1,0,0,2
1564105,1564180,75,1,0,0,1
1564177,1564344,167,0,0,1,2
1564181,1564342,161,0,0,1,1
1564343,1564397,54,1,0,0,1
1564345,1564405,60,1,0,0,2
1564398,1564557,159,0,0,1,1
1564406,1564557,151,0,0,1,2
1564558,1564575,17,1,0,0,1
1564558,1564605,47,1,0,0,2
1564576,1564816,240,0,0,1,1
1564606,1564816,210,0,0,1,2
1564817,1564843,26,1,0,0,2
1564817,1564844,27,1,0,0,1
1564844,1565261,417,0,0,1,2
1564845,1565265,420,0,0,1,1
1565262,1565282,20,1,0,0,2
1565266,1565283,17,1,0,0,1
1565283,1566344,1061,0,0,1,2
1565284,1566343,1059,0,0,1,1
1566344,1566422,78,1,0,0,1
1566345,1566422,77,1,0,0,2
1566423,1566541,118,0,0,1,2
1566423,1566542,119,0,0,1,1
1566542,1566578,36,1,0,0,2
1566543,1566569,26,1,0,0,1
1566570,1566951,381,0,0,1,1
1566579,1566951,372,0,0,1,2
1566952,1566962,10,1,0,0,1
1566952,1566962,10,1,0,0,2
1566963,1567863,900,0,0,1,2
1566963,1567864,901,0,0,1,1
1567864,1567910,46,1,0,0,2
1567865,1567904,39,1,0,0,1
1567905,1568501,596,0,0,1,1
1567911,1568501,590,0,0,1,2
1568502,1568548,46,1,0,0,1
1568502,1568550,48,1,0,0,2
1568549,1568732,183,0,0,1,1
1568551,1568732,181,0,0,1,2
1568733,1568750,17,1,0,0,1
1568733,1568770,37,1,0,0,2
1568751,1569086,335,0,0,1,1
1568771,1569085,314,0,0,1,2
1569086,1569102,16,1,0,0,2
1569087,1569095,8,1,0,0,1
1569096,1570098,1002,0,0,1,1
1569103,1569874,771,0,0,1,2
1569875,1569889,14,1,0,0,2
1569890,1570099,209,0,0,1,2
1570099,1570141,42,1,0,0,1
1570100,1570140,40,1,0,0,2
1570141,1570481,340,0,0,1,2
1570142,1570480,338,0,0,1,1
1570481,1570558,77,1,0,0,1
1570482,1570558,76,1,0,0,2
1570559,1570694,135,0,0,1,1
1570559,1570694,135,0,0,1,2
1570695,1570719,24,1,0,0,2
1570695,1570725,30,1,0,0,1
1570720,1571236,516,0,0,1,2
1570726,1571235,509,0,0,1,1
1571236,1571256,20,1,0,0,1
1571237,1571257,20,1,0,0,2
1571257,1572038,781,0,0,1,1
1571258,1572038,780,0,0,1,2
1572039,1572099,60,1,0,0,2
1572039,1572103,64,1,0,0,1
1572100,1572531,431,0,0,1,2
1572104,1572530,426,0,0,1,1
1572531,1572605,74,1,0,0,1
1572532,1572592,60,1,0,0,2
1572593,1573899,1306,0,0,1,2
1572606,1573171,565,0,0,1,1
1573172,1573181,9,1,0,0,1
1573182,1573898,716,0,0,1,1
1573899,1573948,49,1,0,0,1
1573900,1573962,62,1,0,0,2
1573949,1574399,450,0,0,1,1
1573963,1574398,435,0,0,1,2
1574399,1574486,87,1,0,0,2
1574400,1574475,75,1,0,0,1
1574476,1574611,135,0,0,1,1
1574487,1574611,124,0,0,1,2
1574612,1574635,23,1,0,0,1
1574612,1574637,25,1,0,0,2
1574636,1574894,258,0,0,1,1
1574638,1574891,253,0,0,1,2
1574892,1574914,22,1,0,0,2
1574895,1574903,8,1,0,0,1
1574904,1575533,629,0,0,1,1
1574915,1575014,99,0,0,1,2
1575015,1575057,42,1,0,0,2
1575058,1575532,474,0,0,1,2
1575533,1575573,40,1,0,0,2
1575534,1575571,37,1,0,0,1
1575572,1575952,380,0,0,1,1
1575574,1575952,378,0,0,1,2
1575953,1575996,43,1,0,0,1
1575953,1576237,284,1,0,0,2
1575997,1576343,346,0,0,1,1
1576238,1576346,108,0,0,1,2
1576344,1576410,66,1,0,0,1
1576347,1576419,72,1,0,0,2
1576411,1576568,157,0,0,1,1
1576420,1576566,146,0,0,1,2
1576567,1576596,29,1,0,0,2
1576569,1576589,20,1,0,0,1
1576590,1577067,477,0,0,1,1
1576597,1577060,463,0,0,1,2
1577061,1577078,17,1,0,0,2
1577068,1577082,14,1,0,0,1
1577079,1578302,1223,0,0,1,2
1577083,1578303,1220,0,0,1,1
1578303,1578437,134,1,0,0,2
1578304,1578420,116,1,0,0,1
1578421,1578517,96,0,0,1,1
1578438,1578516,78,0,0,1,2
1578517,1578577,60,1,0,0,2
1578518,1578578,60,1,0,0,1
1578578,1578811,233,0,0,1,2
1578579,1578811,232,0,0,1,1
1578812,1578832,20,1,0,0,2
1578812,1578837,25,1,0,0,1
1578833,1579990,1157,0,0,1,2
1578838,1579990,1152,0,0,1,1
1579991,1580084,93,1,0,0,2
1579991,1580085,94,1,0,0,1
1580085,1580230,145,0,0,1,2
1580086,1580229,143,0,0,1,1
1580230,1580299,69,1,0,0,1
1580231,1580308,77,1,0,0,2
1580300,1580477,177,0,0,1,1
1580309,1580475,166,0,0,1,2
1580476,1580505,29,1,0,0,2
1580478,1580503,25,1,0,0,1
1580504,1581124,620,0,0,1,1
1580506,1581125,619,0,0,1,2
1581125,1581144,19,1,0,0,1
1581126,1581143,17,1,0,0,2
1581144,1581563,419,0,0,1,2
1581145,1581562,417,0,0,1,1
1581563,1581615,52,1,0,0,1
1581564,1581616,52,1,0,0,2
1581616,1582103,487,0,0,1,1
1581617,1582101,484,0,0,1,2
1582102,1582151,49,1,0,0,2
1582104,1582159,55,1,0,0,1
1582152,1582240,88,0,0,1,2
1582160,1582239,79,0,0,1,1
1582240,1582313,73,1,0,0,1
1582241,1582326,85,1,0,0,2
1582314,1582419,105,0,0,1,1
1582327,1582419,92,0,0,1,2
1582420,1582458,38,1,0,0,2
1582420,1582459,39,1,0,0,1
1582459,1582953,494,0,0,1,2
1582460,1582952,492,0,0,1,1
1582953,1582974,21,1,0,0,1
1582954,1582973,19,1,0,0,2
1582974,1583547,573,0,0,1,2
1582975,1583548,573,0,0,1,1
1583548,1583611,63,1,0,0,2
1583549,1583615,66,1,0,0,1
1583612,1583881,269,0,0,1,2
1583616,1583881,265,0,0,1,1
1583882,1583934,52,1,0,0,2
1583882,1583940,58,1,0,0,1
1583935,1584147,212,0,0,1,2
1583941,1584146,205,0,0,1,1
1584147,1584201,54,1,0,0,1
1584148,1584215,67,1,0,0,2
1584202,1584319,117,0,0,1,1
1584216,1584318,102,0,0,1,2
1584319,1584340,21,1,0,0,2
1584320,1584348,28,1,0,0,1
1584341,1585378,1037,0,0,1,2
1584349,1585378,1029,0,0,1,1
1585379,1585428,49,1,0,0,2
1585379,1585430,51,1,0,0,1
1585429,1585854,425,0,0,1,2
1585431,1585854,423,0,0,1,1
1585855,1585938,83,1,0,0,1
1585855,1585938,83,1,0,0,2
1585939,1586134,195,0,0,1,1
1585939,1586138,199,0,0,1,2
1586135,1586155,20,1,0,0,1
1586139,1586156,17,1,0,0,2
1586156,1587122,966,0,0,1,1
1586157,1587121,964,0,0,1,2
1587122,1587187,65,1,0,0,2
1587123,1587200,77,1,0,0,1
1587188,1587805,617,0,0,1,2
1587201,1587806,605,0,0,1,1
1587806,1587841,35,1,0,0,2
1587807,1587839,32,1,0,0,1
1587840,1588042,202,0,0,1,1
1587842,1588041,199,0,0,1,2
1588042,1588061,19,1,0,0,2
1588043,1588058,15,1,0,0,1
1588059,1588967,908,0,0,1,1
1588062,1588967,905,0,0,1,2
1588968,1589008,40,1,0,0,2
1588968,1589009,41,1,0,0,1
1589009,1589616,607,0,0,1,2
1589010,1589617,607,0,0,1,1
1589617,1589668,51,1,0,0,2
1589618,1589679,61,1,0,0,1
1589669,1589863,194,0,0,1,2
1589680,1589861,181,0,0,1,1
1589862,1589882,20,1,0,0,1
1589864,1589881,17,1,0,0,2
1589882,1591013,1131,0,0,1,2
1589883,1591012,1129,0,0,1,1
1591013,1591062,49,1,0,0,1
1591014,1591071,57,1,0,0,2
1591063,1591506,443,0,0,1,1
1591072,1591506,434,0,0,1,2
1591507,1591556,49,1,0,0,2
1591507,1591572,65,1,0,0,1
1591557,1591734,177,0,0,1,2
1591573,1591734,161,0,0,1,1
1591735,1591756,21,1,0,0,1
1591735,1591757,22,1,0,0,2
1591757,1592065,308,0,0,1,1
1591758,1592065,307,0,0,1,2
1592066,1592076,10,1,0,0,1
1592066,1592076,10,1,0,0,2
1592077,1592907,830,0,0,1,1
1592077,1592908,831,0,0,1,2
1592908,1592951,43,1,0,0,1
1592909,1592951,42,1,0,0,2
1592952,1592986,34,0,0,1,2
1592952,1593406,454,0,0,1,1
1592987,1593024,37,1,0,0,2
1593025,1593403,378,0,0,1,2
1593404,1593505,101,1,0,0,2
1593407,1593500,93,1,0,0,1
1593501,1593620,119,0,0,1,1
1593506,1593619,113,0,0,1,2
1593620,1593661,41,1,0,0,2
1593621,1593650,29,1,0,0,1
1593651,1594821,1170,0,0,1,1
1593662,1594820,1158,0,0,1,2
1594821,1594868,47,1,0,0,2
1594822,1594879,57,1,0,0,1
1594869,1595277,408,0,0,1,2
1594880,1595276,396,0,0,1,1
1595277,1595355,78,1,0,0,1
1595278,1595355,77,1,0,0,2
1595356,1595503,147,0,0,1,1
1595356,1595503,147,0,0,1,2
1595504,1595534,30,1,0,0,1
1595504,1595534,30,1,0,0,2
1595535,1596675,1140,0,0,1,1
1595535,1596676,1141,0,0,1,2
1596676,1596728,52,1,0,0,1
1596677,1596723,46,1,0,0,2
1596724,1597219,495,0,0,1,2
1596729,1597218,489,0,0,1,1
1597219,1597286,67,1,0,0,1
1597220,1597287,67,1,0,0,2
1597287,1597493,206,0,0,1,1
1597288,1597492,204,0,0,1,2
1597493,1597516,23,1,0,0,2
1597494,1597516,22,1,0,0,1
1597517,1598994,1477,0,0,1,1
1597517,1598996,1479,0,0,1,2
1598995,1599056,61,1,0,0,1
1598997,1599067,70,1,0,0,2
1599057,1599246,189,0,0,1,1
1599068,1599246,178,0,0,1,2
1599247,1599272,25,1,0,0,2
1599247,1599274,27,1,0,0,1
1599273,1599545,272,0,0,1,2
1599275,1599549,274,0,0,1,1
1599546,1599570,24,1,0,0,2
1599550,1599561,11,1,0,0,1
1599562,1600208,646,0,0,1,1
1599571,1600208,637,0,0,1,2
1600209,1600227,18,1,0,0,1
1600209,1600236,27,1,0,0,2
1600228,1600897,669,0,0,1,1
1600237,1600897,660,0,0,1,2
1600898,1600995,97,1,0,0,1
1600898,1601016,118,1,0,0,2
1600996,1601095,99,0,0,1,1
1601017,1601097,80,0,0,1,2
1601096,1601130,34,1,0,0,1
1601098,1601122,24,1,0,0,2
1601123,1601463,340,0,0,1,2
1601131,1601463,332,0,0,1,1
1601464,1601482,18,1,0,0,2
1601464,1601488,24,1,0,0,1
1601483,1602336,853,0,0,1,2
1601489,1602334,845,0,0,1,1
1602335,1602390,55,1,0,0,1
1602337,1602407,70,1,0,0,2
1602391,1602572,181,0,0,1,1
1602408,1602465,57,0,0,1,2
1602466,1602470,4,1,0,0,2
1602471,1602572,101,0,0,1,2
1602573,1602659,86,1,0,0,1
1602573,1602662,89,1,0,0,2
1602660,1602824,164,0,0,1,1
1602663,1602825,162,0,0,1,2
1602825,1602922,97,1,0,0,1
1602826,1602932,106,1,0,0,2
1602923,1603165,242,0,0,1,1
1602933,1603164,231,0,0,1,2
1603165,1603187,22,1,0,0,2
1603166,1603193,27,1,0,0,1
1603188,1604414,1226,0,0,1,2
1603194,1604416,1222,0,0,1,1
1604415,1604526,111,1,0,0,2
1604417,1604501,84,1,0,0,1
1604502,1604679,177,0,0,1,1
1604527,1604679,152,0,0,1,2
1604680,1604730,50,1,0,0,2
1604680,1604731,51,1,0,0,1
1604731,1604851,120,0,0,1,2
1604732,1604851,119,0,0,1,1
1604852,1604872,20,1,0,0,2
1604852,1604873,21,1,0,0,1
1604873,1605128,255,0,0,1,2
1604874,1605129,255,0,0,1,1
1605129,1605154,25,1,0,0,2
1605130,1605154,24,1,0,0,1
1605155,1606272,1117,0,0,1,1
1605155,1606273,1118,0,0,1,2
1606273,1606313,40,1,0,0,1
1606274,1606329,55,1,0,0,2
1606314,1606674,360,0,0,1,1
1606330,1606445,115,0,0,1,2
1606446,1606455,9,1,0,0,2
1606456,1606661,205,0,0,1,2
1606662,1606760,98,1,0,0,2
1606675,1606761,86,1,0,0,1
1606761,1606881,120,0,0,1,2
1606762,1606879,117,0,0,1,1
1606880,1606910,30,1,0,0,1
1606882,1606911,29,1,0,0,2
1606911,1608124,1213,0,0,1,1
1606912,1608124,1212,0,0,1,2
1608125,1608201,76,1,0,0,1
1608125,1608211,86,1,0,0,2
1608202,1608631,429,0,0,1,1
1608212,1608631,419,0,0,1,2
1608632,1608704,72,1,0,0,2
1608632,1608718,86,1,0,0,1
1608705,1608855,150,0,0,1,2
1608719,1608853,134,0,0,1,1
1608854,1608889,35,1,0,0,1
1608856,1608881,25,1,0,0,2
1608882,1609259,377,0,0,1,2
1608890,1609254,364,0,0,1,1
1609255,1609282,27,1,0,0,1
1609260,1609274,14,1,0,0,2
1609275,1609767,492,0,0,1,2
1609283,1609768,485,0,0,1,1
1609768,1609831,63,1,0,0,2
1609769,1609830,61,1,0,0,1
1609831,1610459,628,0,0,1,1
1609832,1610459,627,0,0,1,2
1610460,1610566,106,1,0,0,1
1610460,1610566,106,1,0,0,2
1610567,1610689,122,0,0,1,1
1610567,1610690,123,0,0,1,2
1610690,1610728,38,1,0,0,1
1610691,1610727,36,1,0,0,2
1610728,1610995,267,0,0,1,2
1610729,1610996,267,0,0,1,1
1610996,1611018,22,1,0,0,2
1610997,1611022,25,1,0,0,1
1611019,1611583,564,0,0,1,2
1611023,1611584,561,0,0,1,1
1611584,1611640,56,1,0,0,2
1611585,1611650,65,1,0,0,1
1611641,1612285,644,0,0,1,2
1611651,1612284,633,0,0,1,1
1612285,1612381,96,1,0,0,1
1612286,1612383,97,1,0,0,2
1612382,1612553,171,0,0,1,1
1612384,1612554,170,0,0,1,2
1612554,1612586,32,1,0,0,1
1612555,1612593,38,1,0,0,2
1612587,1612764,177,0,0,1,1
1612594,1612765,171,0,0,1,2
1612765,1612786,21,1,0,0,1
1612766,1612809,43,1,0,0,2
1612787,1613407,620,0,0,1,1
1612810,1613405,595,0,0,1,2
1613406,1613466,60,1,0,0,2
1613408,1613466,58,1,0,0,1
1613467,1613954,487,0,0,1,2
1613467,1613955,488,0,0,1,1
1613955,1613972,17,1,0,0,2
1613956,1613973,17,1,0,0,1
1613973,1614091,118,0,0,1,2
1613974,1614092,118,0,0,1,1
1614092,1614163,71,1,0,0,2
1614093,1614164,71,1,0,0,1
1614164,1614313,149,0,0,1,2
1614165,1614312,147,0,0,1,1
1614313,1614338,25,1,0,0,1
1614314,1614349,35,1,0,0,2
1614339,1615262,923,0,0,1,1
1614350,1615261,911,0,0,1,2
1615262,1615331,69,1,0,0,2
1615263,1615332,69,1,0,0,1
1615332,1615659,327,0,0,1,2
1615333,1615659,326,0,0,1,1
1615660,1615709,49,1,0,0,1
1615660,1615713,53,1,0,0,2
1615710,1616103,393,0,0,1,1
1615714,1616102,388,0,0,1,2
1616103,1616135,32,1,0,0,2
1616104,1616135,31,1,0,0,1
1616136,1616608,472,0,0,1,2
1616136,1616613,477,0,0,1,1
1616609,1616634,25,1,0,0,2
1616614,1616628,14,1,0,0,1
1616629,1617325,696,0,0,1,1
1616635,1617324,689,0,0,1,2
1617325,1617360,35,1,0,0,2
1617326,1617358,32,1,0,0,1
1617359,1617731,372,0,0,1,1
1617361,1617731,370,0,0,1,2
1617732,1617837,105,1,0,0,2
1617732,1617838,106,1,0,0,1
1617838,1617936,98,0,0,1,2
1617839,1617936,97,0,0,1,1
1617937,1617970,33,1,0,0,1
1617937,1617980,43,1,0,0,2
1617971,1618249,278,0,0,1,1
1617981,1618249,268,0,0,1,2
1618250,1618272,22,1,0,0,2
1618250,1618277,27,1,0,0,1
1618273,1618571,298,0,0,1,2
1618278,1618573,295,0,0,1,1
1618572,1618600,28,1,0,0,2
1618574,1618591,17,1,0,0,1
