start,end,duration,saccade,blink,fixation,eye
22716749,22716762,13,1,0,0,1
22716749,22716765,16,1,0,0,2
22716763,22717388,625,0,0,1,1
22716766,22718506,1740,0,0,1,2
22717389,22717403,14,1,0,0,1
22717404,22718503,1099,0,0,1,1
22718504,22718569,65,1,0,0,1
22718507,22718580,73,1,0,0,2
22718570,22718691,121,0,0,1,1
22718581,22718689,108,0,0,1,2
22718690,22718699,9,1,0,0,2
22718692,22718705,13,1,0,0,1
22718700,22720489,1789,0,0,1,2
22718706,22719386,680,0,0,1,1
22719387,22719393,6,1,0,0,1
22719394,22720491,1097,0,0,1,1
22720490,22720578,88,1,0,0,2
22720492,22720596,104,1,0,0,1
22720579,22720680,101,0,0,1,2
22720597,22720679,82,0,0,1,1
22720680,22720709,29,1,0,0,1
22720681,22720703,22,1,0,0,2
22720704,22720859,155,0,0,1,2
22720710,22720860,150,0,0,1,1
22720860,22720876,16,1,0,0,2
22720861,22720877,16,1,0,0,1
22720877,22722535,1658,0,0,1,2
22720878,22722537,1659,0,0,1,1
22722536,22722617,81,1,0,0,2
22722538,22722631,93,1,0,0,1
22722618,22722704,86,0,0,1,2
22722632,22722703,71,0,0,1,1
22722704,22722793,89,1,0,0,1
22722705,22722738,33,1,0,0,2
22722739,22724670,1931,0,0,1,2
22722794,22722839,45,0,0,1,1
22722840,22722876,36,1,0,0,1
22722877,22723015,138,0,0,1,1
22723016,22723110,94,1,0,0,1
22723111,22723425,314,0,0,1,1
22723426,22723554,128,1,0,0,1
22723555,22723642,87,0,0,1,1
22723643,22723715,72,1,0,0,1
22723716,22723825,109,0,0,1,1
22723826,22723918,92,1,0,0,1
22723919,22724035,116,0,0,1,1
22724036,22724073,37,1,0,0,1
22724074,22724130,56,0,0,1,1
22724131,22724146,15,1,0,0,1
22724147,22724167,20,0,0,1,1
22724168,22724207,39,1,0,0,1
22724208,22724341,133,0,0,1,1
22724342,22724411,69,1,0,0,1
22724412,22724476,64,0,0,1,1
22724477,22724608,131,1,0,0,1
22724609,22724672,63,0,0,1,1
22724671,22724750,79,1,0,0,2
22724673,22724752,79,1,0,0,1
22724751,22724822,71,0,0,1,2
22724753,22724821,68,0,0,1,1
22724822,22724865,43,1,0,0,1
22724823,22724858,35,1,0,0,2
22724859,22726744,1885,0,0,1,2
22724866,22726744,1878,0,0,1,1
22726745,22726864,119,1,0,0,1
22726745,22727283,538,1,0,0,2
22726865,22726979,114,0,0,1,1
22726980,22727001,21,1,0,0,1
22727002,22727180,178,0,0,1,1
22727181,22727190,9,1,0,0,1
22727191,22728562,1371,0,0,1,1
22727284,22727314,30,0,0,1,2
22727315,22727438,123,1,0,0,2
22727439,22727534,95,0,0,1,2
22727535,22727698,163,1,0,0,2
22727699,22727812,113,0,0,1,2
22727813,22727829,16,1,0,0,2
22727830,22728031,201,0,0,1,2
22728032,22728044,12,1,0,0,2
22728045,22728395,350,0,0,1,2
22728396,22728753,357,1,0,0,2
22728563,22728653,90,1,0,0,1
22728654,22729023,369,0,0,1,1
22728754,22728882,128,0,0,1,2
22728883,22728904,21,1,0,0,2
22728905,22729022,117,0,0,1,2
22729023,22729094,71,1,0,0,2
22729024,22729087,63,1,0,0,1
22729088,22729268,180,0,0,1,1
22729095,22731199,2104,0,0,1,2
22729269,22729277,8,1,0,0,1
22729278,22731198,1920,0,0,1,1
22731199,22731352,153,1,0,0,1
22731200,22731328,128,1,0,0,2
22731329,22731499,170,0,0,1,2
22731353,22731407,54,0,0,1,1
22731408,22731436,28,1,0,0,1
22731437,22731520,83,0,0,1,1
22731500,22731521,21,1,0,0,2
22731521,22731542,21,1,0,0,1
22731522,22731590,68,0,0,1,2
22731543,22731689,146,0,0,1,1
22731591,22731802,211,1,0,0,2
22731690,22731696,6,1,0,0,1
22731697,22732099,402,0,0,1,1
22731803,22731836,33,0,0,1,2
22731837,22731858,21,1,0,0,2
22731859,22731979,120,0,0,1,2
22731980,22732715,735,1,0,0,2
22732100,22732117,17,1,0,0,1
22732118,22732335,217,0,0,1,1
22732336,22732366,30,1,0,0,1
22732367,22732525,158,0,0,1,1
22732526,22732545,19,1,0,0,1
22732546,22732852,306,0,0,1,1
22732716,22732808,92,0,0,1,2
22732809,22732947,138,1,0,0,2
22732853,22732936,83,1,0,0,1
22732937,22733120,183,0,0,1,1
22732948,22733120,172,0,0,1,2
22733121,22733164,43,1,0,0,1
22733121,22733164,43,1,0,0,2
22733165,22733434,269,0,0,1,2
22733165,22733435,270,0,0,1,1
22733435,22733489,54,1,0,0,2
22733436,22733488,52,1,0,0,1
22733489,22733596,107,0,0,1,1
22733490,22733595,105,0,0,1,2
22733596,22733618,22,1,0,0,2
22733597,22733620,23,1,0,0,1
22733619,22733994,375,0,0,1,2
22733621,22733700,79,0,0,1,1
22733701,22733756,55,1,0,0,1
22733757,22735325,1568,0,0,1,1
22733995,22734034,39,1,0,0,2
22734035,22734178,143,0,0,1,2
22734179,22734247,68,1,0,0,2
22734248,22734378,130,0,0,1,2
22734379,22734420,41,1,0,0,2
22734421,22734880,459,0,0,1,2
22734881,22734991,110,1,0,0,2
22734992,22735029,37,0,0,1,2
22735030,22735045,15,1,0,0,2
22735046,22735326,280,0,0,1,2
22735326,22735407,81,1,0,0,1
22735327,22735448,121,1,0,0,2
22735408,22735486,78,0,0,1,1
22735449,22735490,41,0,0,1,2
22735487,22735532,45,1,0,0,1
22735491,22737442,1951,1,0,0,2
22735533,22735706,173,0,0,1,1
22735707,22735785,78,1,0,0,1
22735786,22735837,51,0,0,1,1
22735838,22735855,17,1,0,0,1
22735856,22735925,69,0,0,1,1
22735926,22735969,43,1,0,0,1
22735970,22736153,183,0,0,1,1
22736154,22737445,1291,1,0,0,1
22736194,22737116,922,0,1,0,1
22737356,22737357,1,0,1,0,1
22737443,22737515,72,0,0,1,2
22737446,22737515,69,0,0,1,1
22737516,22737550,34,1,0,0,2
22737516,22737554,38,1,0,0,1
22737551,22737686,135,0,0,1,2
22737555,22737685,130,0,0,1,1
22737686,22737702,16,1,0,0,1
22737687,22737703,16,1,0,0,2
22737703,22739189,1486,0,0,1,1
22737704,22739190,1486,0,0,1,2
22739190,22739314,124,1,0,0,1
22739191,22739313,122,1,0,0,2
22739314,22739413,99,0,0,1,2
22739315,22739411,96,0,0,1,1
22739412,22739527,115,1,0,0,1
22739414,22739487,73,1,0,0,2
22739488,22739600,112,0,0,1,2
22739528,22739608,80,0,0,1,1
22739601,22739644,43,1,0,0,2
22739609,22740263,654,1,0,0,1
22739645,22739811,166,0,0,1,2
22739812,22739826,14,1,0,0,2
22739827,22739938,111,0,0,1,2
22739939,22741013,1074,1,0,0,2
22740264,22740325,61,0,0,1,1
22740326,22740998,672,1,0,0,1
22740999,22741364,365,0,0,1,1
22741014,22741366,352,0,0,1,2
22741365,22741453,88,1,0,0,1
22741367,22741433,66,1,0,0,2
22741434,22741533,99,0,0,1,2
22741454,22741533,79,0,0,1,1
22741534,22741553,19,1,0,0,2
22741534,22741590,56,1,0,0,1
