start,end,duration,saccade,blink,fixation,eye
8960120,8960122,2,0,0,1,1
8960123,8960144,21,1,0,0,1
8960133,8960135,2,0,1,0,2
8960145,8960388,243,0,0,1,1
8960204,8960208,4,0,0,1,2
8960209,8960275,66,1,0,0,2
8960276,8960332,56,0,0,1,2
8960333,8960499,166,1,0,0,2
8960389,8960444,55,1,0,0,1
8960445,8960584,139,0,0,1,1
8960500,8960583,83,0,0,1,2
8960584,8960642,58,1,0,0,2
8960585,8960626,41,1,0,0,1
8960627,8960780,153,0,0,1,1
8960643,8960777,134,0,0,1,2
8960778,8960798,20,1,0,0,2
8960781,8960796,15,1,0,0,1
8960797,8961078,281,0,0,1,1
8960799,8961077,278,0,0,1,2
8961078,8961090,12,1,0,0,2
8961079,8961088,9,1,0,0,1
8961089,8962113,1024,0,0,1,1
8961091,8962113,1022,0,0,1,2
8962114,8962123,9,1,0,0,2
8962114,8962124,10,1,0,0,1
8962124,8963520,1396,0,0,1,2
8962125,8963514,1389,0,0,1,1
8963515,8963535,20,1,0,0,1
8963521,8963531,10,1,0,0,2
8963532,8964075,543,0,0,1,2
8963536,8964082,546,0,0,1,1
8964076,8964368,292,1,0,0,2
8964083,8964259,176,1,0,0,1
8964129,8964212,83,0,1,0,2
8964152,8964200,48,0,1,0,1
8964260,8965595,1335,0,0,1,1
8964369,8965597,1228,0,0,1,2
8965596,8965615,19,1,0,0,1
8965598,8965613,15,1,0,0,2
8965614,8965844,230,0,0,1,2
8965616,8965853,237,0,0,1,1
8965845,8966100,255,1,0,0,2
8965854,8965981,127,1,0,0,1
8965899,8965957,58,0,1,0,2
8965917,8965929,12,0,1,0,1
8965982,8966165,183,0,0,1,1
8966101,8966556,455,0,0,1,2
8966166,8966175,9,1,0,0,1
8966176,8966555,379,0,0,1,1
8966556,8966576,20,1,0,0,1
8966557,8966576,19,1,0,0,2
8966577,8968728,2151,0,0,1,1
8966577,8968735,2158,0,0,1,2
8968729,8968748,19,1,0,0,1
8968736,8968747,11,1,0,0,2
8968748,8972639,3891,0,0,1,2
8968749,8972639,3890,0,0,1,1
8972640,8972729,89,1,0,0,1
8972640,8972729,89,1,0,0,2
8972730,8972812,82,0,0,1,1
8972730,8972813,83,0,0,1,2
8972813,8972853,40,1,0,0,1
8972814,8972860,46,1,0,0,2
8972854,8976053,3199,0,0,1,1
8972861,8976073,3212,0,0,1,2
8976054,8976158,104,1,0,0,1
8976074,8976146,72,1,0,0,2
8976147,8976272,125,0,0,1,2
8976159,8976271,112,0,0,1,1
8976272,8976321,49,1,0,0,1
8976273,8976307,34,1,0,0,2
8976308,8976469,161,0,0,1,2
8976322,8976471,149,0,0,1,1
8976470,8976486,16,1,0,0,2
8976472,8976490,18,1,0,0,1
8976487,8977390,903,0,0,1,2
8976491,8977392,901,0,0,1,1
8977391,8977408,17,1,0,0,2
8977393,8977401,8,1,0,0,1
8977402,8979001,1599,0,0,1,1
8977409,8979000,1591,0,0,1,2
8979001,8979063,62,1,0,0,2
8979002,8979077,75,1,0,0,1
8979064,8979192,128,0,0,1,2
8979078,8979193,115,0,0,1,1
8979193,8979214,21,1,0,0,2
8979194,8979211,17,1,0,0,1
8979212,8981448,2236,0,0,1,1
8979215,8981447,2232,0,0,1,2
8981448,8981487,39,1,0,0,2
8981449,8981490,41,1,0,0,1
8981488,8981639,151,0,0,1,2
8981491,8981642,151,0,0,1,1
8981640,8981663,23,1,0,0,2
8981643,8981661,18,1,0,0,1
8981662,8982284,622,0,0,1,1
8981664,8983912,2248,0,0,1,2
8982285,8982292,7,1,0,0,1
8982293,8983908,1615,0,0,1,1
8983909,8984130,221,1,0,0,1
8983913,8984141,228,1,0,0,2
8984131,8984258,127,0,0,1,1
8984142,8984225,83,0,0,1,2
8984226,8984289,63,1,0,0,2
8984259,8984278,19,1,0,0,1
8984279,8986232,1953,0,0,1,1
8984290,8984575,285,0,0,1,2
8984576,8984589,13,1,0,0,2
8984590,8985125,535,0,0,1,2
8985126,8985135,9,1,0,0,2
8985136,8986240,1104,0,0,1,2
8986233,8986275,42,1,0,0,1
8986241,8986299,58,1,0,0,2
8986276,8986509,233,0,0,1,1
8986300,8986506,206,0,0,1,2
8986507,8986577,70,1,0,0,2
8986510,8986594,84,1,0,0,1
8986578,8986708,130,0,0,1,2
8986595,8986703,108,0,0,1,1
8986704,8986741,37,1,0,0,1
8986709,8986740,31,1,0,0,2
8986741,8986855,114,0,0,1,2
8986742,8986857,115,0,0,1,1
8986856,8986876,20,1,0,0,2
8986858,8986870,12,1,0,0,1
8986871,8987888,1017,0,0,1,1
8986877,8987888,1011,0,0,1,2
8987889,8987907,18,1,0,0,1
8987889,8987911,22,1,0,0,2
