start,end,duration,saccade,blink,fixation,eye
1306090,1306553,463,1,0,0,1
1306126,1306209,83,1,0,0,2
1306131,1306237,106,0,1,0,1
1306210,1306289,79,0,0,1,2
1306290,1306537,247,1,0,0,2
1306294,1306527,233,0,1,0,1
1306317,1306483,166,0,1,0,2
1306538,1306658,120,0,0,1,2
1306554,1306658,104,0,0,1,1
1306659,1306736,77,1,0,0,2
1306659,1306762,103,1,0,0,1
1306737,1306876,139,0,0,1,2
1306763,1306853,90,0,0,1,1
1306854,1307377,523,1,0,0,1
1306875,1307248,373,0,1,0,1
1306877,1307079,202,1,0,0,2
1306893,1307037,144,0,1,0,2
1307080,1307225,145,0,0,1,2
1307226,1307255,29,1,0,0,2
1307256,1308411,1155,0,0,1,2
1307378,1307548,170,0,0,1,1
1307549,1308019,470,1,0,0,1
1308020,1308248,228,0,0,1,1
1308249,1308474,225,1,0,0,1
1308412,1308474,62,1,0,0,2
1308475,1308675,200,0,0,1,2
1308475,1308676,201,0,0,1,1
1308676,1308712,36,1,0,0,2
1308677,1308731,54,1,0,0,1
1308713,1308859,146,0,0,1,2
1308732,1308858,126,0,0,1,1
1308859,1309081,222,1,0,0,1
1308860,1308936,76,1,0,0,2
1308937,1309017,80,0,0,1,2
1309018,1309055,37,1,0,0,2
1309056,1309388,332,0,0,1,2
1309082,1309163,81,0,0,1,1
1309164,1309419,255,1,0,0,1
1309389,1309416,27,1,0,0,2
1309417,1310603,1186,0,0,1,2
1309420,1309494,74,0,0,1,1
1309495,1309510,15,1,0,0,1
1309511,1309536,25,0,0,1,1
1309537,1309712,175,1,0,0,1
1309713,1309870,157,0,0,1,1
1309871,1309907,36,1,0,0,1
1309908,1310057,149,0,0,1,1
1310058,1310080,22,1,0,0,1
1310081,1310192,111,0,0,1,1
1310193,1310285,92,1,0,0,1
1310286,1310457,171,0,0,1,1
1310458,1310480,22,1,0,0,1
1310481,1310601,120,0,0,1,1
1310602,1310664,62,1,0,0,1
1310604,1310654,50,1,0,0,2
1310655,1310830,175,0,0,1,2
1310665,1310831,166,0,0,1,1
1310831,1310945,114,1,0,0,2
1310832,1310907,75,1,0,0,1
1310908,1311059,151,0,0,1,1
1310946,1311059,113,0,0,1,2
1311060,1311134,74,1,0,0,2
1311060,1311138,78,1,0,0,1
1311135,1311297,162,0,0,1,2
1311139,1311297,158,0,0,1,1
1311298,1311326,28,1,0,0,1
1311298,1311327,29,1,0,0,2
1311327,1312875,1548,0,0,1,1
1311328,1312877,1549,0,0,1,2
1312876,1312977,101,1,0,0,1
1312878,1312977,99,1,0,0,2
1312978,1313293,315,0,0,1,1
1312978,1313293,315,0,0,1,2
1313294,1313364,70,1,0,0,2
1313294,1313372,78,1,0,0,1
1313365,1313459,94,0,0,1,2
1313373,1313459,86,0,0,1,1
1313460,1313493,33,1,0,0,2
1313460,1313498,38,1,0,0,1
1313494,1314237,743,0,0,1,2
1313499,1314236,737,0,0,1,1
1314237,1314261,24,1,0,0,1
1314238,1314259,21,1,0,0,2
1314260,1314854,594,0,0,1,2
1314262,1314855,593,0,0,1,1
1314855,1314911,56,1,0,0,2
1314856,1314924,68,1,0,0,1
1314912,1315151,239,0,0,1,2
1314925,1315151,226,0,0,1,1
1315152,1315211,59,1,0,0,2
1315152,1315224,72,1,0,0,1
1315212,1315425,213,0,0,1,2
1315225,1315424,199,0,0,1,1
1315425,1315500,75,1,0,0,1
1315426,1315502,76,1,0,0,2
1315501,1315624,123,0,0,1,1
1315503,1315625,122,0,0,1,2
1315625,1315662,37,1,0,0,1
1315626,1315663,37,1,0,0,2
1315663,1315978,315,0,0,1,1
1315664,1315980,316,0,0,1,2
1315979,1316006,27,1,0,0,1
1315981,1316006,25,1,0,0,2
1316007,1316699,692,0,0,1,1
1316007,1316714,707,0,0,1,2
1316700,1316821,121,1,0,0,1
1316715,1316740,25,1,0,0,2
1316741,1317139,398,0,0,1,2
1316822,1317140,318,0,0,1,1
1317140,1317215,75,1,0,0,2
1317141,1317219,78,1,0,0,1
1317216,1317512,296,0,0,1,2
1317220,1317512,292,0,0,1,1
1317513,1317585,72,1,0,0,2
1317513,1317590,77,1,0,0,1
1317586,1317708,122,0,0,1,2
1317591,1317709,118,0,0,1,1
1317709,1317739,30,1,0,0,2
1317710,1317743,33,1,0,0,1
1317740,1319385,1645,0,0,1,2
1317744,1319383,1639,0,0,1,1
1319384,1319490,106,1,0,0,1
1319386,1319498,112,1,0,0,2
1319491,1319832,341,0,0,1,1
1319499,1319625,126,0,0,1,2
1319626,1319630,4,1,0,0,2
1319631,1319832,201,0,0,1,2
1319833,1319909,76,1,0,0,1
1319833,1319910,77,1,0,0,2
1319910,1320102,192,0,0,1,1
1319911,1320100,189,0,0,1,2
1320101,1320129,28,1,0,0,2
1320103,1320128,25,1,0,0,1
1320129,1320715,586,0,0,1,1
1320130,1320735,605,0,0,1,2
1320716,1320799,83,1,0,0,1
1320736,1320837,101,1,0,0,2
1320800,1321474,674,0,0,1,1
1320838,1321472,634,0,0,1,2
1321473,1321596,123,1,0,0,2
1321475,1321596,121,1,0,0,1
1321597,1321763,166,0,0,1,1
1321597,1321767,170,0,0,1,2
1321764,1321987,223,1,0,0,1
1321768,1321966,198,1,0,0,2
1321791,1321919,128,0,1,0,1
1321967,1322073,106,0,0,1,2
1321988,1322074,86,0,0,1,1
1322074,1322149,75,1,0,0,2
1322075,1322147,72,1,0,0,1
1322148,1322253,105,0,0,1,1
1322150,1322254,104,0,0,1,2
1322254,1322287,33,1,0,0,1
1322255,1322346,91,1,0,0,2
1322288,1324074,1786,0,0,1,1
1322347,1322879,532,0,0,1,2
1322880,1322884,4,1,0,0,2
1322885,1323356,471,0,0,1,2
1323357,1323623,266,1,0,0,2
1323624,1323660,36,0,0,1,2
1323661,1324359,698,1,0,0,2
1324075,1324125,50,1,0,0,1
1324126,1324288,162,0,0,1,1
1324289,1324334,45,1,0,0,1
1324335,1324549,214,0,0,1,1
1324360,1326088,1728,0,0,1,2
1324550,1324554,4,1,0,0,1
1324555,1326087,1532,0,0,1,1
1326088,1326138,50,1,0,0,1
1326089,1326140,51,1,0,0,2
1326139,1326441,302,0,0,1,1
1326141,1326441,300,0,0,1,2
1326442,1326543,101,1,0,0,1
1326442,1326545,103,1,0,0,2
1326544,1326718,174,0,0,1,1
1326546,1326717,171,0,0,1,2
1326718,1326769,51,1,0,0,2
1326719,1326759,40,1,0,0,1
1326760,1328042,1282,0,0,1,1
1326770,1328059,1289,0,0,1,2
1328043,1328142,99,1,0,0,1
1328060,1328111,51,1,0,0,2
1328071,1328109,38,0,1,0,1
1328112,1328445,333,0,0,1,2
1328143,1328446,303,0,0,1,1
1328446,1328548,102,1,0,0,2
1328447,1328548,101,1,0,0,1
1328549,1328848,299,0,0,1,1
1328549,1328849,300,0,0,1,2
1328849,1328912,63,1,0,0,1
1328850,1328906,56,1,0,0,2
1328907,1329039,132,0,0,1,2
1328913,1329038,125,0,0,1,1
1329039,1329072,33,1,0,0,1
1329040,1329070,30,1,0,0,2
1329071,1329745,674,0,0,1,2
1329073,1329722,649,0,0,1,1
1329723,1329908,185,1,0,0,1
1329746,1329849,103,1,0,0,2
1329761,1329836,75,0,1,0,1
1329850,1330066,216,0,0,1,2
1329909,1330067,158,0,0,1,1
1330067,1330088,21,1,0,0,2
1330068,1330088,20,1,0,0,1
1330089,1330340,251,0,0,1,2
1330089,1330341,252,0,0,1,1
1330341,1330386,45,1,0,0,2
1330342,1330382,40,1,0,0,1
1330383,1330830,447,0,0,1,1
1330387,1330830,443,0,0,1,2
1330831,1330911,80,1,0,0,2
1330831,1330914,83,1,0,0,1
1330912,1331060,148,0,0,1,2
1330915,1331061,146,0,0,1,1
1331061,1331093,32,1,0,0,2
1331062,1331106,44,1,0,0,1
1331094,1331603,509,0,0,1,2
1331107,1331597,490,0,0,1,1
1331598,1331626,28,1,0,0,1
1331604,1331623,19,1,0,0,2
1331624,1332281,657,0,0,1,2
1331627,1332280,653,0,0,1,1
1332281,1332351,70,1,0,0,1
1332282,1332338,56,1,0,0,2
1332339,1332589,250,0,0,1,2
1332352,1332587,235,0,0,1,1
1332588,1332662,74,1,0,0,1
1332590,1332662,72,1,0,0,2
1332663,1332908,245,0,0,1,1
1332663,1332909,246,0,0,1,2
1332909,1332962,53,1,0,0,1
1332910,1332957,47,1,0,0,2
1332958,1333115,157,0,0,1,2
1332963,1333118,155,0,0,1,1
1333116,1333136,20,1,0,0,2
1333119,1333136,17,1,0,0,1
1333137,1334921,1784,0,0,1,2
1333137,1334922,1785,0,0,1,1
1334922,1334979,57,1,0,0,2
1334923,1334978,55,1,0,0,1
1334979,1335176,197,0,0,1,1
1334980,1335175,195,0,0,1,2
1335176,1335272,96,1,0,0,2
1335177,1335262,85,1,0,0,1
1335263,1335352,89,0,0,1,1
1335273,1335350,77,0,0,1,2
1335351,1335433,82,1,0,0,2
1335353,1335395,42,1,0,0,1
1335396,1335810,414,0,0,1,1
1335434,1335668,234,0,0,1,2
1335669,1335678,9,1,0,0,2
1335679,1336007,328,0,0,1,2
1335811,1335826,15,1,0,0,1
1335827,1336827,1000,0,0,1,1
1336008,1336025,17,1,0,0,2
1336026,1336109,83,0,0,1,2
1336110,1336152,42,1,0,0,2
1336153,1336221,68,0,0,1,2
1336222,1336238,16,1,0,0,2
1336239,1336400,161,0,0,1,2
1336401,1336464,63,1,0,0,2
1336465,1336505,40,0,0,1,2
1336506,1336564,58,1,0,0,2
1336565,1336760,195,0,0,1,2
1336761,1336776,15,1,0,0,2
1336777,1336824,47,0,0,1,2
1336825,1336884,59,1,0,0,2
1336828,1336889,61,1,0,0,1
1336885,1337075,190,0,0,1,2
1336890,1337076,186,0,0,1,1
1337076,1337153,77,1,0,0,2
1337077,1337144,67,1,0,0,1
1337145,1337400,255,0,0,1,1
1337154,1337402,248,0,0,1,2
1337401,1337492,91,1,0,0,1
1337403,1337476,73,1,0,0,2
1337477,1337599,122,0,0,1,2
1337493,1337598,105,0,0,1,1
1337599,1337665,66,1,0,0,1
1337600,1337643,43,1,0,0,2
1337644,1337855,211,0,0,1,2
1337666,1337851,185,0,0,1,1
1337852,1337883,31,1,0,0,1
1337856,1337883,27,1,0,0,2
1337884,1338168,284,0,0,1,1
1337884,1338169,285,0,0,1,2
1338169,1338219,50,1,0,0,1
1338170,1338196,26,1,0,0,2
1338197,1339212,1015,0,0,1,2
1338220,1339212,992,0,0,1,1
1339213,1339306,93,1,0,0,1
1339213,1339312,99,1,0,0,2
1339307,1339569,262,0,0,1,1
1339313,1339568,255,0,0,1,2
1339569,1339666,97,1,0,0,2
1339570,1339667,97,1,0,0,1
1339667,1339760,93,0,0,1,2
1339668,1339761,93,0,0,1,1
1339761,1339800,39,1,0,0,2
1339762,1339828,66,1,0,0,1
1339801,1339926,125,0,0,1,2
1339829,1339925,96,0,0,1,1
1339926,1339954,28,1,0,0,1
1339927,1339955,28,1,0,0,2
1339955,1340283,328,0,0,1,1
1339956,1341307,1351,0,0,1,2
1340284,1340331,47,1,0,0,1
1340332,1341305,973,0,0,1,1
1341306,1341417,111,1,0,0,1
1341308,1341414,106,1,0,0,2
1341415,1341753,338,0,0,1,2
1341418,1341755,337,0,0,1,1
1341754,1341830,76,1,0,0,2
1341756,1341844,88,1,0,0,1
1341831,1341972,141,0,0,1,2
1341845,1341973,128,0,0,1,1
1341973,1342015,42,1,0,0,2
1341974,1342017,43,1,0,0,1
1342016,1342218,202,0,0,1,2
1342018,1342219,201,0,0,1,1
1342219,1342245,26,1,0,0,2
1342220,1342247,27,1,0,0,1
1342246,1343349,1103,0,0,1,2
1342248,1343348,1100,0,0,1,1
1343349,1343446,97,1,0,0,1
1343350,1343466,116,1,0,0,2
1343447,1343827,380,0,0,1,1
1343467,1343827,360,0,0,1,2
1343828,1343897,69,1,0,0,2
1343828,1343899,71,1,0,0,1
1343898,1344028,130,0,0,1,2
1343900,1344024,124,0,0,1,1
1344025,1344064,39,1,0,0,1
1344029,1344064,35,1,0,0,2
1344065,1345083,1018,0,0,1,2
1344065,1345101,1036,0,0,1,1
1345084,1345121,37,1,0,0,2
1345102,1345122,20,1,0,0,1
1345122,1345495,373,0,0,1,2
1345123,1345496,373,0,0,1,1
1345496,1345561,65,1,0,0,2
1345497,1345565,68,1,0,0,1
1345562,1345859,297,0,0,1,2
1345566,1345859,293,0,0,1,1
1345860,1345938,78,1,0,0,2
1345860,1345942,82,1,0,0,1
1345939,1346101,162,0,0,1,2
1345943,1346101,158,0,0,1,1
1346102,1346132,30,1,0,0,2
1346102,1346141,39,1,0,0,1
1346133,1346355,222,0,0,1,2
1346142,1346348,206,0,0,1,1
1346349,1346428,79,1,0,0,1
1346356,1346386,30,1,0,0,2
1346387,1347112,725,0,0,1,2
1346429,1347093,664,0,0,1,1
1347094,1347168,74,1,0,0,1
1347113,1347134,21,1,0,0,2
1347135,1347559,424,0,0,1,2
1347169,1347557,388,0,0,1,1
1347558,1347656,98,1,0,0,1
1347560,1347672,112,1,0,0,2
1347657,1347927,270,0,0,1,1
1347673,1347926,253,0,0,1,2
1347927,1348025,98,1,0,0,2
1347928,1348023,95,1,0,0,1
1348024,1348149,125,0,0,1,1
1348026,1348150,124,0,0,1,2
1348150,1348191,41,1,0,0,1
1348151,1348202,51,1,0,0,2
1348192,1348401,209,0,0,1,1
1348203,1348401,198,0,0,1,2
1348402,1348433,31,1,0,0,1
1348402,1348434,32,1,0,0,2
1348434,1349686,1252,0,0,1,1
1348435,1349698,1263,0,0,1,2
1349687,1349744,57,1,0,0,1
1349699,1349733,34,1,0,0,2
1349734,1349952,218,0,0,1,2
1349745,1349951,206,0,0,1,1
1349952,1350001,49,1,0,0,1
1349953,1349999,46,1,0,0,2
1350000,1350106,106,0,0,1,2
1350002,1350107,105,0,0,1,1
1350107,1350335,228,1,0,0,2
1350108,1350431,323,1,0,0,1
1350177,1350337,160,0,1,0,1
1350336,1350363,27,0,0,1,2
1350364,1350422,58,1,0,0,2
1350423,1350483,60,0,0,1,2
1350432,1350479,47,0,0,1,1
1350480,1350866,386,1,0,0,1
1350484,1350853,369,1,0,0,2
1350499,1350789,290,0,1,0,1
1350513,1350744,231,0,1,0,2
1350854,1350926,72,0,0,1,2
1350867,1351135,268,0,0,1,1
1350927,1350944,17,1,0,0,2
1350945,1351129,184,0,0,1,2
1351130,1351165,35,1,0,0,2
1351136,1351167,31,1,0,0,1
1351166,1351283,117,0,0,1,2
1351168,1351283,115,0,0,1,1
1351284,1351315,31,1,0,0,1
1351284,1351317,33,1,0,0,2
1351316,1351989,673,0,0,1,1
1351318,1351991,673,0,0,1,2
1351990,1352127,137,1,0,0,1
1351992,1352092,100,1,0,0,2
1352093,1352516,423,0,0,1,2
1352128,1352516,388,0,0,1,1
1352517,1352603,86,1,0,0,2
1352517,1352614,97,1,0,0,1
1352604,1352796,192,0,0,1,2
1352615,1352794,179,0,0,1,1
1352795,1352836,41,1,0,0,1
1352797,1352828,31,1,0,0,2
1352829,1354040,1211,0,0,1,2
1352837,1354037,1200,0,0,1,1
1354038,1354166,128,1,0,0,1
1354041,1354165,124,1,0,0,2
1354166,1354367,201,0,0,1,2
1354167,1354476,309,0,0,1,1
1354368,1354373,5,1,0,0,2
1354374,1354476,102,0,0,1,2
1354477,1354519,42,1,0,0,2
1354477,1354523,46,1,0,0,1
1354520,1354673,153,0,0,1,2
1354524,1355349,825,0,0,1,1
1354674,1354689,15,1,0,0,2
1354690,1354921,231,0,0,1,2
1354922,1354941,19,1,0,0,2
1354942,1355348,406,0,0,1,2
1355349,1355453,104,1,0,0,2
1355350,1355435,85,1,0,0,1
1355436,1356152,716,0,0,1,1
1355454,1355669,215,0,0,1,2
1355670,1355674,4,1,0,0,2
1355675,1355761,86,0,0,1,2
1355762,1355789,27,1,0,0,2
1355790,1356150,360,0,0,1,2
1356151,1356223,72,1,0,0,2
