start,end,duration,saccade,blink,fixation,eye
1322206,1322399,193,0,0,1,1
1322206,1322401,195,0,0,1,2
1322400,1322434,34,1,0,0,1
1322402,1322424,22,1,0,0,2
1322425,1322582,157,0,0,1,2
1322435,1322582,147,0,0,1,1
1322583,1322644,61,1,0,0,2
1322583,1322653,70,1,0,0,1
1322645,1322735,90,0,0,1,2
1322654,1322734,80,0,0,1,1
1322735,1322772,37,1,0,0,1
1322736,1322769,33,1,0,0,2
1322770,1324036,1266,0,0,1,2
1322773,1323168,395,0,0,1,1
1323169,1323193,24,1,0,0,1
1323194,1324035,841,0,0,1,1
1324036,1324063,27,1,0,0,1
1324037,1324053,16,1,0,0,2
1324054,1324859,805,0,0,1,2
1324064,1324857,793,0,0,1,1
1324858,1325025,167,1,0,0,1
1324860,1325008,148,1,0,0,2
1324986,1325006,20,0,1,0,1
1325009,1325323,314,0,0,1,2
1325026,1325062,36,0,0,1,1
1325063,1325077,14,1,0,0,1
1325078,1325324,246,0,0,1,1
1325324,1325386,62,1,0,0,2
1325325,1325395,70,1,0,0,1
1325387,1325772,385,0,0,1,2
1325396,1325770,374,0,0,1,1
1325771,1325858,87,1,0,0,1
1325773,1325843,70,1,0,0,2
1325844,1325941,97,0,0,1,2
1325859,1325940,81,0,0,1,1
1325941,1325980,39,1,0,0,1
1325942,1325975,33,1,0,0,2
1325976,1326503,527,0,0,1,2
1325981,1326502,521,0,0,1,1
1326503,1326535,32,1,0,0,1
1326504,1326530,26,1,0,0,2
1326531,1326677,146,0,0,1,2
1326536,1326677,141,0,0,1,1
1326678,1326706,28,1,0,0,1
1326678,1326707,29,1,0,0,2
1326707,1327047,340,0,0,1,1
1326708,1327053,345,0,0,1,2
1327048,1327076,28,1,0,0,1
1327054,1327064,10,1,0,0,2
1327065,1328249,1184,0,0,1,2
1327077,1327785,708,0,0,1,1
1327786,1327805,19,1,0,0,1
1327806,1328242,436,0,0,1,1
1328243,1328255,12,1,0,0,1
1328250,1328254,4,1,0,0,2
1328255,1330427,2172,0,0,1,2
1328256,1329329,1073,0,0,1,1
1329330,1329337,7,1,0,0,1
1329338,1330427,1089,0,0,1,1
1330428,1330522,94,1,0,0,1
1330428,1330522,94,1,0,0,2
1330523,1330622,99,0,0,1,1
1330523,1330624,101,0,0,1,2
1330623,1330709,86,1,0,0,1
1330625,1330708,83,1,0,0,2
1330709,1330780,71,0,0,1,2
1330710,1330779,69,0,0,1,1
1330780,1330815,35,1,0,0,1
1330781,1330814,33,1,0,0,2
1330815,1331008,193,0,0,1,2
1330816,1331007,191,0,0,1,1
1331008,1331037,29,1,0,0,1
1331009,1331029,20,1,0,0,2
1331030,1332294,1264,0,0,1,2
1331038,1332291,1253,0,0,1,1
1332292,1332316,24,1,0,0,1
1332295,1332313,18,1,0,0,2
1332314,1332534,220,0,0,1,2
1332317,1332534,217,0,0,1,1
1332535,1332622,87,1,0,0,2
1332535,1332632,97,1,0,0,1
1332623,1332920,297,0,0,1,2
1332633,1332920,287,0,0,1,1
1332921,1332981,60,1,0,0,2
1332921,1332983,62,1,0,0,1
1332982,1333083,101,0,0,1,2
1332984,1333083,99,0,0,1,1
1333084,1333106,22,1,0,0,2
1333084,1333112,28,1,0,0,1
1333107,1333484,377,0,0,1,2
1333113,1333484,371,0,0,1,1
1333485,1333495,10,1,0,0,1
1333485,1333505,20,1,0,0,2
1333496,1333860,364,0,0,1,1
1333506,1335082,1576,0,0,1,2
1333861,1333887,26,1,0,0,1
1333888,1334724,836,0,0,1,1
1334725,1334739,14,1,0,0,1
1334740,1335080,340,0,0,1,1
1335081,1335140,59,1,0,0,1
1335083,1335140,57,1,0,0,2
1335141,1335249,108,0,0,1,1
1335141,1335251,110,0,0,1,2
1335250,1335307,57,1,0,0,1
1335252,1335312,60,1,0,0,2
1335308,1335404,96,0,0,1,1
1335313,1335406,93,0,0,1,2
1335405,1335433,28,1,0,0,1
1335407,1335431,24,1,0,0,2
1335432,1335633,201,0,0,1,2
1335434,1335633,199,0,0,1,1
1335634,1335645,11,1,0,0,2
1335634,1335655,21,1,0,0,1
1335646,1336489,843,0,0,1,2
1335656,1336488,832,0,0,1,1
1336489,1336506,17,1,0,0,1
1336490,1336494,4,1,0,0,2
1336495,1337523,1028,0,0,1,2
1336507,1337523,1016,0,0,1,1
1337524,1337606,82,1,0,0,2
1337524,1337607,83,1,0,0,1
1337607,1337828,221,0,0,1,2
1337608,1337827,219,0,0,1,1
1337828,1337859,31,1,0,0,1
1337829,1337848,19,1,0,0,2
1337849,1338193,344,0,0,1,2
1337860,1338192,332,0,0,1,1
1338193,1338213,20,1,0,0,1
1338194,1338214,20,1,0,0,2
1338214,1340123,1909,0,0,1,1
1338215,1340122,1907,0,0,1,2
1340123,1340187,64,1,0,0,2
1340124,1340189,65,1,0,0,1
1340188,1340289,101,0,0,1,2
1340190,1340290,100,0,0,1,1
1340290,1340321,31,1,0,0,2
1340291,1340320,29,1,0,0,1
1340321,1341373,1052,0,0,1,1
1340322,1341372,1050,0,0,1,2
1341373,1341398,25,1,0,0,2
1341374,1341403,29,1,0,0,1
1341399,1341815,416,0,0,1,2
1341404,1341814,410,0,0,1,1
1341815,1341879,64,1,0,0,1
1341816,1341871,55,1,0,0,2
1341872,1341974,102,0,0,1,2
1341880,1341972,92,0,0,1,1
1341973,1342033,60,1,0,0,1
1341975,1342104,129,1,0,0,2
1342034,1342054,20,0,0,1,1
1342055,1342116,61,1,0,0,1
1342105,1342212,107,0,0,1,2
1342117,1342212,95,0,0,1,1
1342213,1342243,30,1,0,0,1
1342213,1342245,32,1,0,0,2
1342244,1343162,918,0,0,1,1
1342246,1343167,921,0,0,1,2
1343163,1343192,29,1,0,0,1
1343168,1343191,23,1,0,0,2
1343192,1344022,830,0,0,1,2
1343193,1344022,829,0,0,1,1
1344023,1344102,79,1,0,0,1
1344023,1344109,86,1,0,0,2
1344103,1344471,368,0,0,1,1
1344110,1344472,362,0,0,1,2
1344472,1344564,92,1,0,0,1
1344473,1344561,88,1,0,0,2
1344562,1344634,72,0,0,1,2
1344565,1344637,72,0,0,1,1
1344635,1344672,37,1,0,0,2
1344638,1344684,46,1,0,0,1
1344673,1344826,153,0,0,1,2
1344685,1344829,144,0,0,1,1
1344827,1344859,32,1,0,0,2
