start,end,duration,saccade,blink,fixation,eye
5086089,5086330,241,0,0,1,1
5086089,5086330,241,0,0,1,2
5086331,5086389,58,1,0,0,1
5086331,5086393,62,1,0,0,2
5086390,5086494,104,0,0,1,1
5086394,5086490,96,0,0,1,2
5086491,5086513,22,1,0,0,2
5086495,5086514,19,1,0,0,1
5086514,5088259,1745,0,0,1,2
5086515,5088261,1746,0,0,1,1
5088260,5088318,58,1,0,0,2
5088262,5088321,59,1,0,0,1
5088319,5088456,137,0,0,1,2
5088322,5088451,129,0,0,1,1
5088452,5088470,18,1,0,0,1
5088457,5088469,12,1,0,0,2
5088470,5090059,1589,0,0,1,2
5088471,5090059,1588,0,0,1,1
5090060,5090125,65,1,0,0,2
5090060,5090143,83,1,0,0,1
5090126,5090231,105,0,0,1,2
5090144,5090232,88,0,0,1,1
5090232,5090264,32,1,0,0,2
5090233,5090272,39,1,0,0,1
5090265,5090417,152,0,0,1,2
5090273,5090417,144,0,0,1,1
5090418,5090444,26,1,0,0,2
5090418,5090449,31,1,0,0,1
5090445,5091661,1216,0,0,1,2
5090450,5091662,1212,0,0,1,1
5091662,5091738,76,1,0,0,2
5091663,5091745,82,1,0,0,1
5091739,5091906,167,0,0,1,2
5091746,5091904,158,0,0,1,1
5091905,5091955,50,1,0,0,1
5091907,5091927,20,1,0,0,2
5091928,5093222,1294,0,0,1,2
5091956,5093223,1267,0,0,1,1
5093223,5093306,83,1,0,0,2
5093224,5093306,82,1,0,0,1
5093307,5093405,98,0,0,1,1
5093307,5093406,99,0,0,1,2
5093406,5093433,27,1,0,0,1
5093407,5093444,37,1,0,0,2
5093434,5093598,164,0,0,1,1
5093445,5093592,147,0,0,1,2
5093593,5093623,30,1,0,0,2
5093599,5093613,14,1,0,0,1
5093614,5094687,1073,0,0,1,1
5093624,5094686,1062,0,0,1,2
5094687,5094792,105,1,0,0,2
5094688,5094793,105,1,0,0,1
5094793,5094829,36,0,0,1,2
5094794,5094830,36,0,0,1,1
5094830,5094857,27,1,0,0,2
5094831,5094870,39,1,0,0,1
5094858,5095002,144,0,0,1,2
5094871,5095002,131,0,0,1,1
5095003,5095035,32,1,0,0,2
5095003,5095036,33,1,0,0,1
5095036,5096344,1308,0,0,1,2
5095037,5096343,1306,0,0,1,1
5096344,5096418,74,1,0,0,1
5096345,5096420,75,1,0,0,2
5096419,5096496,77,0,0,1,1
5096421,5096496,75,0,0,1,2
5096497,5096531,34,1,0,0,1
5096497,5096532,35,1,0,0,2
5096532,5096706,174,0,0,1,1
5096533,5096707,174,0,0,1,2
5096707,5096739,32,1,0,0,1
5096708,5096737,29,1,0,0,2
5096738,5097874,1136,0,0,1,2
5096740,5097873,1133,0,0,1,1
5097874,5097956,82,1,0,0,1
5097875,5097948,73,1,0,0,2
5097949,5098110,161,0,0,1,2
5097957,5098112,155,0,0,1,1
5098111,5098134,23,1,0,0,2
5098113,5098144,31,1,0,0,1
5098135,5099590,1455,0,0,1,2
5098145,5099210,1065,0,0,1,1
5099211,5099270,59,1,0,0,1
5099271,5099480,209,0,0,1,1
5099481,5099500,19,1,0,0,1
5099501,5099591,90,0,0,1,1
5099591,5099704,113,1,0,0,2
5099592,5099689,97,1,0,0,1
5099690,5099839,149,0,0,1,1
5099705,5099836,131,0,0,1,2
5099837,5099857,20,1,0,0,2
5099840,5099856,16,1,0,0,1
5099857,5101300,1443,0,0,1,1
5099858,5101301,1443,0,0,1,2
5101301,5101403,102,1,0,0,1
5101302,5101401,99,1,0,0,2
5101402,5101569,167,0,0,1,2
5101404,5101573,169,0,0,1,1
5101570,5101588,18,1,0,0,2
5101574,5101595,21,1,0,0,1
5101589,5102948,1359,0,0,1,2
5101596,5102949,1353,0,0,1,1
5102949,5103025,76,1,0,0,2
5102950,5103025,75,1,0,0,1
5103026,5103133,107,0,0,1,2
5103026,5103134,108,0,0,1,1
5103134,5103173,39,1,0,0,2
5103135,5103165,30,1,0,0,1
5103166,5104649,1483,0,0,1,1
5103174,5104648,1474,0,0,1,2
5104649,5104731,82,1,0,0,2
5104650,5104747,97,1,0,0,1
5104732,5104779,47,0,0,1,2
5104748,5104776,28,0,0,1,1
5104777,5104812,35,1,0,0,1
5104780,5104803,23,1,0,0,2
5104804,5104857,53,0,0,1,2
5104813,5104859,46,0,0,1,1
5104858,5104892,34,1,0,0,2
5104860,5104890,30,1,0,0,1
5104891,5106269,1378,0,0,1,1
5104893,5106269,1376,0,0,1,2
5106270,5106341,71,1,0,0,2
5106270,5106346,76,1,0,0,1
5106342,5106463,121,0,0,1,2
5106347,5106463,116,0,0,1,1
5106464,5106485,21,1,0,0,1
5106464,5106485,21,1,0,0,2
5106486,5107939,1453,0,0,1,1
5106486,5107939,1453,0,0,1,2
5107940,5108006,66,1,0,0,2
5107940,5108021,81,1,0,0,1
5108007,5108060,53,0,0,1,2
5108022,5108060,38,0,0,1,1
5108061,5108096,35,1,0,0,2
5108061,5108097,36,1,0,0,1
5108097,5108173,76,0,0,1,2
5108098,5108170,72,0,0,1,1
5108171,5108208,37,1,0,0,1
5108174,5108209,35,1,0,0,2
5108209,5109549,1340,0,0,1,1
5108210,5109551,1341,0,0,1,2
5109550,5109625,75,1,0,0,1
5109552,5109617,65,1,0,0,2
5109618,5109671,53,0,0,1,2
5109626,5109671,45,0,0,1,1
5109672,5109757,85,1,0,0,1
5109672,5109762,90,1,0,0,2
5109758,5109853,95,0,0,1,1
5109763,5109853,90,0,0,1,2
5109854,5109890,36,1,0,0,2
5109854,5109892,38,1,0,0,1
5109891,5111445,1554,0,0,1,2
5109893,5111443,1550,0,0,1,1
5111444,5111541,97,1,0,0,1
5111446,5111545,99,1,0,0,2
5111542,5111628,86,0,0,1,1
5111546,5111628,82,0,0,1,2
5111629,5111662,33,1,0,0,1
5111629,5111665,36,1,0,0,2
5111663,5113105,1442,0,0,1,1
5111666,5113105,1439,0,0,1,2
5113106,5113148,42,1,0,0,1
5113106,5113157,51,1,0,0,2
5113149,5113266,117,0,0,1,1
5113158,5113267,109,0,0,1,2
5113267,5113298,31,1,0,0,1
5113268,5113295,27,1,0,0,2
5113296,5114718,1422,0,0,1,2
5113299,5114715,1416,0,0,1,1
5114716,5114790,74,1,0,0,1
5114719,5114793,74,1,0,0,2
5114791,5114907,116,0,0,1,1
5114794,5114908,114,0,0,1,2
5114908,5114931,23,1,0,0,1
5114909,5114943,34,1,0,0,2
5114932,5116303,1371,0,0,1,1
5114944,5116301,1357,0,0,1,2
5116302,5116369,67,1,0,0,2
5116304,5116377,73,1,0,0,1
5116370,5116490,120,0,0,1,2
5116378,5116488,110,0,0,1,1
5116489,5116520,31,1,0,0,1
5116491,5116520,29,1,0,0,2
5116521,5117839,1318,0,0,1,1
5116521,5117840,1319,0,0,1,2
5117840,5117938,98,1,0,0,1
5117841,5117905,64,1,0,0,2
5117906,5118056,150,0,0,1,2
5117939,5118055,116,0,0,1,1
5118056,5118086,30,1,0,0,1
5118057,5118084,27,1,0,0,2
5118085,5119361,1276,0,0,1,2
5118087,5119362,1275,0,0,1,1
5119362,5119475,113,1,0,0,2
5119363,5119464,101,1,0,0,1
5119465,5119574,109,0,0,1,1
5119476,5119574,98,0,0,1,2
5119575,5119597,22,1,0,0,1
5119575,5119597,22,1,0,0,2
5119598,5119801,203,0,0,1,2
5119598,5119803,205,0,0,1,1
5119802,5119815,13,1,0,0,2
5119804,5119813,9,1,0,0,1
5119814,5121010,1196,0,0,1,1
5119816,5121010,1194,0,0,1,2
5121011,5121093,82,1,0,0,2
5121011,5121099,88,1,0,0,1
5121094,5121168,74,0,0,1,2
5121100,5121168,68,0,0,1,1
5121169,5121206,37,1,0,0,1
5121169,5121206,37,1,0,0,2
5121207,5121347,140,0,0,1,1
5121207,5121347,140,0,0,1,2
5121348,5121377,29,1,0,0,2
5121348,5121378,30,1,0,0,1
5121378,5122584,1206,0,0,1,2
5121379,5122584,1205,0,0,1,1
5122585,5122661,76,1,0,0,2
5122585,5122665,80,1,0,0,1
5122662,5122778,116,0,0,1,2
5122666,5122779,113,0,0,1,1
5122779,5122814,35,1,0,0,2
5122780,5122817,37,1,0,0,1
5122815,5123991,1176,0,0,1,2
5122818,5123993,1175,0,0,1,1
5123992,5124078,86,1,0,0,2
5123994,5124069,75,1,0,0,1
5124070,5124174,104,0,0,1,1
5124079,5124173,94,0,0,1,2
5124174,5124213,39,1,0,0,2
5124175,5124199,24,1,0,0,1
5124200,5125746,1546,0,0,1,1
5124214,5125746,1532,0,0,1,2
5125747,5125816,69,1,0,0,1
5125747,5125820,73,1,0,0,2
5125817,5125893,76,0,0,1,1
5125821,5125893,72,0,0,1,2
5125894,5125917,23,1,0,0,1
5125894,5125923,29,1,0,0,2
5125918,5127519,1601,0,0,1,1
