start,end,duration,saccade,blink,fixation,eye
740848,740866,18,0,0,1,1
740867,741061,194,1,0,0,1
740878,741037,159,0,1,0,2
740882,741036,154,0,1,0,1
741062,741225,163,0,0,1,1
741066,741224,158,0,0,1,2
741225,741299,74,1,0,0,2
741226,741299,73,1,0,0,1
741300,741380,80,0,0,1,2
741300,741381,81,0,0,1,1
741381,741410,29,1,0,0,2
741382,741411,29,1,0,0,1
741411,741526,115,0,0,1,2
741412,741545,133,0,0,1,1
741527,741715,188,1,0,0,2
741546,741695,149,1,0,0,1
741555,741674,119,0,1,0,2
741561,741669,108,0,1,0,1
741696,741799,103,0,0,1,1
741716,741799,83,0,0,1,2
741800,741811,11,1,0,0,2
741800,741818,18,1,0,0,1
741812,741981,169,0,0,1,2
741819,741981,162,0,0,1,1
741982,741986,4,1,0,0,1
741982,741986,4,1,0,0,2
741987,743933,1946,0,0,1,2
741987,743934,1947,0,0,1,1
743934,744034,100,1,0,0,2
743935,744020,85,1,0,0,1
744021,744098,77,0,0,1,1
744035,744096,61,0,0,1,2
744097,744131,34,1,0,0,2
744099,744131,32,1,0,0,1
744132,744233,101,0,0,1,1
744132,744235,103,0,0,1,2
744234,744267,33,1,0,0,1
744236,744267,31,1,0,0,2
744268,744471,203,0,0,1,1
744268,744472,204,0,0,1,2
744472,744487,15,1,0,0,1
744473,744492,19,1,0,0,2
744488,746094,1606,0,0,1,1
744493,746091,1598,0,0,1,2
746092,746178,86,1,0,0,2
746095,746177,82,1,0,0,1
746178,746227,49,0,0,1,1
746179,746226,47,0,0,1,2
746227,746262,35,1,0,0,2
746228,746264,36,1,0,0,1
746263,747648,1385,0,0,1,2
746265,747666,1401,0,0,1,1
747649,747826,177,1,0,0,2
747667,747828,161,1,0,0,1
747684,747786,102,0,1,0,1
747685,747792,107,0,1,0,2
747827,748085,258,0,0,1,2
747829,748086,257,0,0,1,1
748086,748179,93,1,0,0,2
748087,748178,91,1,0,0,1
748179,748238,59,0,0,1,1
748180,748236,56,0,0,1,2
748237,748283,46,1,0,0,2
748239,748285,46,1,0,0,1
748284,750115,1831,0,0,1,2
748286,750113,1827,0,0,1,1
750114,750212,98,1,0,0,1
750116,750216,100,1,0,0,2
750213,750271,58,0,0,1,1
750217,750274,57,0,0,1,2
750272,750305,33,1,0,0,1
750275,750306,31,1,0,0,2
750306,751690,1384,0,0,1,1
750307,751691,1384,0,0,1,2
751691,751839,148,1,0,0,1
751692,751857,165,1,0,0,2
751710,751814,104,0,1,0,1
751712,751816,104,0,1,0,2
751840,752101,261,0,0,1,1
751858,752102,244,0,0,1,2
752102,752161,59,1,0,0,1
752103,752177,74,1,0,0,2
752162,752318,156,0,0,1,1
752178,752320,142,0,0,1,2
752319,752349,30,1,0,0,1
752321,752340,19,1,0,0,2
752341,753955,1614,0,0,1,2
752350,753957,1607,0,0,1,1
753956,754063,107,1,0,0,2
753958,754065,107,1,0,0,1
754064,754122,58,0,0,1,2
754066,754124,58,0,0,1,1
754123,754161,38,1,0,0,2
754125,754169,44,1,0,0,1
754162,754297,135,0,0,1,2
754170,754297,127,0,0,1,1
754298,754318,20,1,0,0,1
754298,754333,35,1,0,0,2
754319,755477,1158,0,0,1,1
754334,755474,1140,0,0,1,2
755475,755648,173,1,0,0,2
755478,755641,163,1,0,0,1
755496,755613,117,0,1,0,2
755498,755608,110,0,1,0,1
755642,755797,155,0,0,1,1
755649,755798,149,0,0,1,2
755798,755877,79,1,0,0,1
755799,755888,89,1,0,0,2
755878,755959,81,0,0,1,1
755889,755960,71,0,0,1,2
755960,755988,28,1,0,0,1
755961,755986,25,1,0,0,2
755987,757462,1475,0,0,1,2
755989,757462,1473,0,0,1,1
