start,end,duration,saccade,blink,fixation,eye
12439021,12439057,36,1,0,0,1
12439021,12439060,39,1,0,0,2
12439058,12439221,163,0,0,1,1
12439061,12439222,161,0,0,1,2
12439222,12439242,20,1,0,0,1
12439223,12439243,20,1,0,0,2
12439243,12439338,95,0,0,1,1
12439244,12439327,83,0,0,1,2
12439328,12439538,210,1,0,0,2
12439339,12439531,192,1,0,0,1
12439366,12439487,121,0,1,0,1
12439367,12439493,126,0,1,0,2
12439532,12440425,893,0,0,1,1
12439539,12440417,878,0,0,1,2
12440418,12440620,202,1,0,0,2
12440426,12440610,184,1,0,0,1
12440453,12440567,114,0,1,0,1
12440456,12440572,116,0,1,0,2
12440611,12441386,775,0,0,1,1
12440621,12440798,177,0,0,1,2
12440799,12440805,6,1,0,0,2
12440806,12441377,571,0,0,1,2
12441378,12441612,234,1,0,0,2
12441387,12441585,198,1,0,0,1
12441409,12441539,130,0,1,0,1
12441409,12441548,139,0,1,0,2
12441586,12441793,207,0,0,1,1
12441613,12441783,170,0,0,1,2
12441784,12442025,241,1,0,0,2
12441794,12442013,219,1,0,0,1
12441812,12441972,160,0,1,0,2
12441814,12441963,149,0,1,0,1
12442014,12442649,635,0,0,1,1
12442026,12442644,618,0,0,1,2
12442645,12442842,197,1,0,0,2
12442650,12442834,184,1,0,0,1
12442673,12442782,109,0,1,0,1
12442676,12442786,110,0,1,0,2
12442835,12442993,158,0,0,1,1
12442843,12442999,156,0,0,1,2
12442994,12443011,17,1,0,0,1
12443000,12443005,5,1,0,0,2
12443006,12443179,173,0,0,1,2
12443012,12443188,176,0,0,1,1
12443180,12443396,216,1,0,0,2
12443189,12443394,205,1,0,0,1
12443215,12443345,130,0,1,0,1
12443217,12443348,131,0,1,0,2
12443395,12443542,147,0,0,1,1
12443397,12443539,142,0,0,1,2
12443540,12443566,26,1,0,0,2
12443543,12443563,20,1,0,0,1
12443564,12443763,199,0,0,1,1
12443567,12443753,186,0,0,1,2
12443754,12443963,209,1,0,0,2
12443764,12443953,189,1,0,0,1
12443786,12443905,119,0,1,0,1
12443788,12443909,121,0,1,0,2
12443954,12444860,906,0,0,1,1
12443964,12444858,894,0,0,1,2
12444859,12444884,25,1,0,0,2
12444861,12444885,24,1,0,0,1
12444885,12445200,315,0,0,1,2
12444886,12445204,318,0,0,1,1
12445201,12445219,18,1,0,0,2
12445205,12445209,4,1,0,0,1
12445210,12445474,264,0,0,1,1
12445220,12445471,251,0,0,1,2
12445472,12445679,207,1,0,0,2
12445475,12445648,173,1,0,0,1
12445501,12445625,124,0,1,0,2
12445502,12445617,115,0,1,0,1
12445649,12447469,1820,0,0,1,1
12445680,12445920,240,0,0,1,2
12445921,12445932,11,1,0,0,2
12445933,12447468,1535,0,0,1,2
12447469,12447559,90,1,0,0,2
12447470,12447552,82,1,0,0,1
12447553,12447683,130,0,0,1,1
12447560,12447683,123,0,0,1,2
12447684,12447705,21,1,0,0,2
12447684,12447711,27,1,0,0,1
12447706,12447765,59,0,0,1,2
12447712,12447784,72,0,0,1,1
12447766,12448059,293,1,0,0,2
12447785,12447984,199,1,0,0,1
12447800,12447973,173,0,1,0,2
12447803,12447953,150,0,1,0,1
12447985,12448098,113,0,0,1,1
12448060,12448093,33,0,0,1,2
12448094,12448111,17,1,0,0,2
12448099,12448110,11,1,0,0,1
12448111,12449618,1507,0,0,1,1
12448112,12449617,1505,0,0,1,2
12449618,12449685,67,1,0,0,2
12449619,12449687,68,1,0,0,1
12449686,12449777,91,0,0,1,2
12449688,12449777,89,0,0,1,1
12449778,12449809,31,1,0,0,2
12449778,12449819,41,1,0,0,1
12449810,12450011,201,0,0,1,2
12449820,12450008,188,0,0,1,1
12450009,12450035,26,1,0,0,1
12450012,12450025,13,1,0,0,2
12450026,12451531,1505,0,0,1,2
12450036,12451533,1497,0,0,1,1
12451532,12452109,577,1,0,0,2
12451534,12451621,87,1,0,0,1
12451622,12451685,63,0,0,1,1
12451686,12451727,41,1,0,0,1
12451728,12451765,37,0,0,1,1
12451766,12452007,241,1,0,0,1
12451779,12452020,241,0,1,0,2
12451789,12451977,188,0,1,0,1
12452008,12452091,83,0,0,1,1
12452092,12452108,16,1,0,0,1
12452109,12453505,1396,0,0,1,1
12452110,12453504,1394,0,0,1,2
12453505,12453623,118,1,0,0,2
12453506,12453597,91,1,0,0,1
12453598,12453677,79,0,0,1,1
12453624,12453674,50,0,0,1,2
12453675,12453722,47,1,0,0,2
12453678,12453727,49,1,0,0,1
12453723,12453851,128,0,0,1,2
12453728,12453852,124,0,0,1,1
12453852,12453873,21,1,0,0,2
12453853,12453872,19,1,0,0,1
12453873,12454276,403,0,0,1,1
12453874,12454271,397,0,0,1,2
12454272,12454526,254,1,0,0,2
12454277,12454463,186,1,0,0,1
12454299,12454434,135,0,1,0,2
12454300,12454426,126,0,1,0,1
12454464,12455575,1111,0,0,1,1
12454527,12455574,1047,0,0,1,2
12455575,12455627,52,1,0,0,2
12455576,12455635,59,1,0,0,1
12455628,12455794,166,0,0,1,2
12455636,12455793,157,0,0,1,1
12455794,12455818,24,1,0,0,1
12455795,12455811,16,1,0,0,2
12455812,12457526,1714,0,0,1,2
12455819,12456928,1109,0,0,1,1
12456929,12456942,13,1,0,0,1
12456943,12457525,582,0,0,1,1
12457526,12457581,55,1,0,0,1
12457527,12457595,68,1,0,0,2
12457582,12457720,138,0,0,1,1
12457596,12457720,124,0,0,1,2
12457721,12457741,20,1,0,0,1
12457721,12457744,23,1,0,0,2
12457742,12459692,1950,0,0,1,1
12457745,12459692,1947,0,0,1,2
12459693,12459769,76,1,0,0,1
12459693,12459770,77,1,0,0,2
12459770,12459819,49,0,0,1,1
12459771,12459817,46,0,0,1,2
12459818,12460095,277,1,0,0,2
12459820,12460085,265,1,0,0,1
12459842,12460054,212,0,1,0,2
12459843,12460038,195,0,1,0,1
12460086,12461946,1860,0,0,1,1
12460096,12461947,1851,0,0,1,2
12461947,12462019,72,1,0,0,1
12461948,12462030,82,1,0,0,2
12462020,12462082,62,0,0,1,1
12462031,12462081,50,0,0,1,2
12462082,12462122,40,1,0,0,2
12462083,12462120,37,1,0,0,1
12462121,12462178,57,0,0,1,1
12462123,12462178,55,0,0,1,2
12462179,12462459,280,1,0,0,2
12462179,12462477,298,1,0,0,1
12462202,12462418,216,0,1,0,2
12462203,12462414,211,0,1,0,1
12462460,12462940,480,0,0,1,2
12462478,12464106,1628,0,0,1,1
12462941,12462952,11,1,0,0,2
12462953,12464105,1152,0,0,1,2
12464106,12464212,106,1,0,0,2
12464107,12464219,112,1,0,0,1
12464213,12464315,102,0,0,1,2
12464220,12464314,94,0,0,1,1
12464315,12464408,93,1,0,0,1
12464316,12464345,29,1,0,0,2
12464346,12466135,1789,0,0,1,2
12464409,12464476,67,0,0,1,1
12464477,12464491,14,1,0,0,1
12464492,12464589,97,0,0,1,1
12464590,12464732,142,1,0,0,1
12464733,12464780,47,0,0,1,1
12464781,12464930,149,1,0,0,1
12464931,12465007,76,0,0,1,1
12465008,12465021,13,1,0,0,1
12465022,12465128,106,0,0,1,1
12465129,12465396,267,1,0,0,1
12465397,12465488,91,0,0,1,1
12465489,12465889,400,1,0,0,1
12465890,12465941,51,0,0,1,1
12465942,12465954,12,1,0,0,1
12465955,12466049,94,0,0,1,1
12466050,12466247,197,1,0,0,1
12466136,12466416,280,1,0,0,2
12466248,12466383,135,0,0,1,1
12466384,12466429,45,1,0,0,1
12466417,12468257,1840,0,0,1,2
12466430,12468257,1827,0,0,1,1
12468258,12468360,102,1,0,0,2
12468258,12468369,111,1,0,0,1
12468361,12468469,108,0,0,1,2
12468370,12468467,97,0,0,1,1
12468468,12468495,27,1,0,0,1
12468470,12468506,36,1,0,0,2
12468496,12468938,442,0,0,1,1
12468507,12468938,431,0,0,1,2
12468939,12469187,248,1,0,0,2
12468939,12469196,257,1,0,0,1
12468959,12469166,207,0,1,0,2
12468963,12469139,176,0,1,0,1
12469188,12469302,114,0,0,1,2
12469197,12470246,1049,0,0,1,1
12469303,12469315,12,1,0,0,2
12469316,12470248,932,0,0,1,2
12470247,12470338,91,1,0,0,1
12470249,12470341,92,1,0,0,2
12470339,12470415,76,0,0,1,1
12470342,12470414,72,0,0,1,2
12470415,12470459,44,1,0,0,2
12470416,12470457,41,1,0,0,1
12470458,12470777,319,0,0,1,1
12470460,12470777,317,0,0,1,2
12470778,12470789,11,1,0,0,1
12470778,12470801,23,1,0,0,2
12470790,12472287,1497,0,0,1,1
12470802,12470973,171,0,0,1,2
12470974,12470992,18,1,0,0,2
12470993,12472286,1293,0,0,1,2
12472287,12472372,85,1,0,0,2
12472288,12472379,91,1,0,0,1
12472373,12474399,2026,0,0,1,2
12472380,12474400,2020,0,0,1,1
12474400,12474465,65,1,0,0,2
12474401,12474466,65,1,0,0,1
12474466,12474566,100,0,0,1,2
12474467,12474567,100,0,0,1,1
12474567,12474596,29,1,0,0,2
12474568,12474599,31,1,0,0,1
12474597,12476336,1739,0,0,1,2
12474600,12476371,1771,0,0,1,1
12476337,12476798,461,1,0,0,2
12476372,12476697,325,1,0,0,1
12476413,12476677,264,0,1,0,2
12476421,12476643,222,0,1,0,1
12476698,12476784,86,0,0,1,1
12476785,12476797,12,1,0,0,1
12476798,12477290,492,0,0,1,1
12476799,12477028,229,0,0,1,2
12477029,12477033,4,1,0,0,2
12477034,12477280,246,0,0,1,2
12477281,12477515,234,1,0,0,2
12477291,12477467,176,1,0,0,1
12477310,12477441,131,0,1,0,2
12477318,12477409,91,0,1,0,1
12477468,12477660,192,0,0,1,1
12477516,12478703,1187,0,0,1,2
12477661,12477668,7,1,0,0,1
12477669,12477918,249,0,0,1,1
12477919,12477942,23,1,0,0,1
12477943,12478700,757,0,0,1,1
12478701,12478729,28,1,0,0,1
12478704,12478717,13,1,0,0,2
12478718,12478776,58,0,0,1,2
12478730,12478788,58,0,0,1,1
12478777,12479052,275,1,0,0,2
12478789,12478937,148,1,0,0,1
12478815,12478829,14,0,1,0,2
12478872,12478883,11,0,1,0,2
12478877,12478928,51,0,1,0,1
12478911,12478967,56,0,1,0,2
12478938,12479013,75,0,0,1,1
12479014,12479045,31,1,0,0,1
12479046,12479431,385,0,0,1,1
12479053,12480860,1807,0,0,1,2
12479432,12479448,16,1,0,0,1
12479449,12480860,1411,0,0,1,1
12480861,12480912,51,1,0,0,1
12480861,12480914,53,1,0,0,2
12480913,12481257,344,0,0,1,1
12480915,12481262,347,0,0,1,2
12481258,12481657,399,1,0,0,1
12481263,12481654,391,1,0,0,2
12481279,12481614,335,0,1,0,2
12481281,12481646,365,0,1,0,1
12481655,12483032,1377,0,0,1,2
12481658,12483034,1376,0,0,1,1
12483033,12483181,148,1,0,0,2
12483035,12483167,132,1,0,0,1
12483110,12483114,4,0,1,0,2
12483168,12483230,62,0,0,1,1
12483182,12483229,47,0,0,1,2
12483230,12483252,22,1,0,0,2
12483231,12483311,80,1,0,0,1
12483253,12483506,253,0,0,1,2
12483312,12483434,122,0,0,1,1
12483435,12483466,31,1,0,0,1
12483467,12483707,240,0,0,1,1
12483507,12483515,8,1,0,0,2
12483516,12485037,1521,0,0,1,2
12483708,12483719,11,1,0,0,1
12483720,12483816,96,0,0,1,1
12483817,12483834,17,1,0,0,1
12483835,12483884,49,0,0,1,1
12483885,12483893,8,1,0,0,1
12483894,12484037,143,0,0,1,1
12484038,12484054,16,1,0,0,1
12484055,12484449,394,0,0,1,1
12484450,12484484,34,1,0,0,1
12484485,12484828,343,0,0,1,1
12484829,12484881,52,1,0,0,1
12484882,12485037,155,0,0,1,1
12485038,12485114,76,1,0,0,1
12485038,12485116,78,1,0,0,2
12485115,12485231,116,0,0,1,1
12485117,12485231,114,0,0,1,2
12485232,12485257,25,1,0,0,1
12485232,12485260,28,1,0,0,2
12485258,12485585,327,0,0,1,1
12485261,12485574,313,0,0,1,2
12485575,12485878,303,1,0,0,2
12485586,12485812,226,1,0,0,1
12485602,12485794,192,0,1,0,2
12485606,12485777,171,0,1,0,1
12485813,12485931,118,0,0,1,1
12485879,12485930,51,0,0,1,2
12485931,12485947,16,1,0,0,2
12485932,12485947,15,1,0,0,1
12485948,12487020,1072,0,0,1,1
12485948,12487020,1072,0,0,1,2
12487021,12487099,78,1,0,0,2
12487021,12487120,99,1,0,0,1
12487100,12487183,83,0,0,1,2
12487121,12487181,60,0,0,1,1
12487182,12487234,52,1,0,0,1
12487184,12487223,39,1,0,0,2
12487224,12487425,201,0,0,1,2
12487235,12487425,190,0,0,1,1
12487426,12487436,10,1,0,0,2
12487426,12487446,20,1,0,0,1
12487437,12489081,1644,0,0,1,2
12487447,12489039,1592,0,0,1,1
12489040,12489048,8,1,0,0,1
12489049,12489082,33,0,0,1,1
12489082,12489145,63,1,0,0,2
12489083,12489139,56,1,0,0,1
12489140,12489275,135,0,0,1,1
12489146,12489274,128,0,0,1,2
12489275,12489305,30,1,0,0,2
12489276,12489307,31,1,0,0,1
12489306,12491154,1848,0,0,1,2
12489308,12491155,1847,0,0,1,1
12491155,12491209,54,1,0,0,2
12491156,12491209,53,1,0,0,1
12491210,12491304,94,0,0,1,2
12491210,12491306,96,0,0,1,1
12491305,12491328,23,1,0,0,2
12491307,12491337,30,1,0,0,1
12491329,12491838,509,0,0,1,2
12491338,12491598,260,0,0,1,1
12491599,12491603,4,1,0,0,1
12491604,12491861,257,0,0,1,1
12491839,12492325,486,1,0,0,2
12491862,12492082,220,1,0,0,1
12491873,12492116,243,0,1,0,2
12491882,12492051,169,0,1,0,1
12492083,12492299,216,0,0,1,1
12492300,12492313,13,1,0,0,1
12492314,12493309,995,0,0,1,1
12492326,12492393,67,0,0,1,2
12492394,12492410,16,1,0,0,2
12492411,12493168,757,0,0,1,2
12493169,12493285,116,1,0,0,2
12493286,12493309,23,0,0,1,2
12493310,12493391,81,1,0,0,1
12493310,12493418,108,1,0,0,2
12493392,12493519,127,0,0,1,1
12493419,12493519,100,0,0,1,2
12493520,12493540,20,1,0,0,1
12493520,12493542,22,1,0,0,2
12493541,12495309,1768,0,0,1,1
12493543,12495286,1743,0,0,1,2
12495287,12495426,139,1,0,0,2
12495310,12495437,127,1,0,0,1
12495427,12495526,99,0,0,1,2
12495438,12495526,88,0,0,1,1
12495527,12495554,27,1,0,0,1
12495527,12495569,42,1,0,0,2
12495555,12496239,684,0,0,1,1
12495570,12496240,670,0,0,1,2
12496240,12496552,312,1,0,0,1
12496241,12496540,299,1,0,0,2
12496260,12496466,206,0,1,0,1
12496260,12496481,221,0,1,0,2
12496508,12496510,2,0,1,0,2
12496541,12496567,26,0,0,1,2
12496553,12496579,26,0,0,1,1
12496568,12496583,15,1,0,0,2
12496580,12496585,5,1,0,0,1
12496584,12497485,901,0,0,1,2
12496586,12497486,900,0,0,1,1
12497486,12497579,93,1,0,0,2
12497487,12497591,104,1,0,0,1
12497580,12497712,132,0,0,1,2
12497592,12497711,119,0,0,1,1
12497712,12497741,29,1,0,0,1
12497713,12497735,22,1,0,0,2
12497736,12497985,249,0,0,1,2
12497742,12499627,1885,0,0,1,1
12497986,12497990,4,1,0,0,2
12497991,12499627,1636,0,0,1,2
12499628,12499732,104,1,0,0,1
12499628,12499866,238,1,0,0,2
12499733,12499822,89,0,0,1,1
12499823,12499852,29,1,0,0,1
12499853,12501729,1876,0,0,1,1
12499867,12501729,1862,0,0,1,2
12501730,12501825,95,1,0,0,1
12501730,12503205,1475,1,0,0,2
12501826,12501899,73,0,0,1,1
12501900,12501943,43,1,0,0,1
12501907,12501969,62,0,1,0,2
12501944,12502126,182,0,0,1,1
12501993,12501998,5,0,1,0,2
12502019,12502038,19,0,1,0,2
12502127,12502527,400,1,0,0,1
12502132,12502133,1,0,1,0,2
12502162,12503143,981,0,1,0,2
12502169,12502499,330,0,1,0,1
12502528,12503787,1259,0,0,1,1
12503180,12503196,16,0,1,0,2
12503206,12503786,580,0,0,1,2
12503787,12503920,133,1,0,0,2
12503788,12503870,82,1,0,0,1
12503820,12503844,24,0,1,0,2
12503871,12503981,110,0,0,1,1
12503921,12503982,61,0,0,1,2
12503982,12504009,27,1,0,0,1
12503983,12504020,37,1,0,0,2
12504010,12505708,1698,0,0,1,1
12504021,12505710,1689,0,0,1,2
12505709,12505775,66,1,0,0,1
12505711,12505777,66,1,0,0,2
12505776,12505908,132,0,0,1,1
12505778,12505906,128,0,0,1,2
12505907,12505928,21,1,0,0,2
12505909,12505927,18,1,0,0,1
12505928,12506234,306,0,0,1,1
12505929,12506234,305,0,0,1,2
12506235,12506488,253,1,0,0,2
12506235,12506517,282,1,0,0,1
12506252,12506463,211,0,1,0,2
12506256,12506434,178,0,1,0,1
12506489,12507829,1340,0,0,1,2
12506518,12507829,1311,0,0,1,1
12507830,12507917,87,1,0,0,2
12507830,12507918,88,1,0,0,1
12507918,12508190,272,0,0,1,2
12507919,12509732,1813,0,0,1,1
12508191,12508205,14,1,0,0,2
12508206,12509732,1526,0,0,1,2
12509733,12509792,59,1,0,0,2
12509733,12509797,64,1,0,0,1
12509793,12509899,106,0,0,1,2
12509798,12509898,100,0,0,1,1
12509899,12509935,36,1,0,0,1
12509900,12509926,26,1,0,0,2
12509927,12511636,1709,0,0,1,2
12509936,12510330,394,0,0,1,1
12510331,12510345,14,1,0,0,1
12510346,12511636,1290,0,0,1,1
12511637,12511720,83,1,0,0,1
12511637,12511759,122,1,0,0,2
12511721,12511837,116,0,0,1,1
12511760,12511836,76,0,0,1,2
12511837,12512379,542,1,0,0,2
12511838,12511873,35,1,0,0,1
12511874,12511894,20,0,0,1,1
12511895,12512230,335,1,0,0,1
12511910,12512283,373,0,1,0,2
12511919,12512198,279,0,1,0,1
12512231,12513538,1307,0,0,1,1
12512380,12512557,177,0,0,1,2
12512558,12512574,16,1,0,0,2
12512575,12512642,67,0,0,1,2
12512643,12512875,232,1,0,0,2
12512876,12512919,43,0,0,1,2
12512920,12512943,23,1,0,0,2
12512944,12513019,75,0,0,1,2
12513020,12513085,65,1,0,0,2
12513086,12513539,453,0,0,1,2
12513539,12513622,83,1,0,0,1
12513540,12513624,84,1,0,0,2
12513623,12513733,110,0,0,1,1
12513625,12513732,107,0,0,1,2
12513733,12513770,37,1,0,0,2
12513734,12513759,25,1,0,0,1
12513760,12515498,1738,0,0,1,1
12513771,12515498,1727,0,0,1,2
12515499,12515579,80,1,0,0,1
12515499,12515581,82,1,0,0,2
12515580,12515714,134,0,0,1,1
12515582,12515715,133,0,0,1,2
12515715,12515734,19,1,0,0,1
12515716,12515735,19,1,0,0,2
12515735,12516731,996,0,0,1,1
12515736,12516720,984,0,0,1,2
12516721,12516932,211,1,0,0,2
12516732,12516908,176,1,0,0,1
12516750,12516894,144,0,1,0,2
12516753,12516876,123,0,1,0,1
12516909,12517372,463,0,0,1,1
12516933,12517372,439,0,0,1,2
12517373,12517473,100,1,0,0,1
12517373,12517659,286,1,0,0,2
12517458,12517647,189,0,1,0,2
12517474,12517535,61,0,0,1,1
12517536,12517626,90,1,0,0,1
12517557,12517595,38,0,1,0,1
12517627,12517697,70,0,0,1,1
12517660,12517692,32,0,0,1,2
12517693,12517734,41,1,0,0,2
12517698,12517712,14,1,0,0,1
12517713,12519406,1693,0,0,1,1
12517735,12517762,27,0,0,1,2
12517763,12517784,21,1,0,0,2
12517785,12519406,1621,0,0,1,2
12519407,12519538,131,1,0,0,2
12519407,12519550,143,1,0,0,1
12519539,12519648,109,0,0,1,2
12519551,12519648,97,0,0,1,1
12519649,12519697,48,1,0,0,2
12519649,12519699,50,1,0,0,1
12519698,12521204,1506,0,0,1,2
12519700,12521203,1503,0,0,1,1
12521204,12521263,59,1,0,0,1
12521205,12521255,50,1,0,0,2
12521256,12521417,161,0,0,1,2
12521264,12521424,160,0,0,1,1
12521418,12521669,251,1,0,0,2
12521425,12521636,211,1,0,0,1
12521447,12521604,157,0,1,0,2
12521449,12521593,144,0,1,0,1
12521637,12521736,99,0,0,1,1
12521670,12521726,56,0,0,1,2
12521727,12521750,23,1,0,0,2
12521737,12521750,13,1,0,0,1
12521751,12523219,1468,0,0,1,1
12521751,12523220,1469,0,0,1,2
12523220,12523351,131,1,0,0,1
12523221,12523619,398,1,0,0,2
12523352,12523482,130,0,0,1,1
12523483,12523503,20,1,0,0,1
12523504,12523872,368,0,0,1,1
12523620,12523870,250,0,0,1,2
12523871,12523920,49,1,0,0,2
12523873,12523894,21,1,0,0,1
12523895,12525131,1236,0,0,1,1
12523921,12525131,1210,0,0,1,2
12525132,12525225,93,1,0,0,1
12525132,12525259,127,1,0,0,2
12525226,12525345,119,0,0,1,1
12525260,12525344,84,0,0,1,2
12525345,12525380,35,1,0,0,2
12525346,12525376,30,1,0,0,1
12525377,12525601,224,0,0,1,1
12525381,12525585,204,0,0,1,2
12525586,12525869,283,1,0,0,2
12525602,12525788,186,1,0,0,1
12525616,12525775,159,0,1,0,2
12525620,12525757,137,0,1,0,1
12525789,12527064,1275,0,0,1,1
12525870,12527066,1196,0,0,1,2
12527065,12527152,87,1,0,0,1
12527067,12527148,81,1,0,0,2
12527149,12527275,126,0,0,1,2
12527153,12527276,123,0,0,1,1
12527276,12527315,39,1,0,0,2
12527277,12527301,24,1,0,0,1
12527302,12527424,122,0,0,1,1
12527316,12527421,105,0,0,1,2
12527422,12527690,268,1,0,0,2
12527425,12527691,266,1,0,0,1
12527448,12527638,190,0,1,0,2
12527454,12527626,172,0,1,0,1
12527691,12527796,105,0,0,1,2
12527692,12527797,105,0,0,1,1
12527797,12527809,12,1,0,0,2
12527798,12527808,10,1,0,0,1
12527809,12529058,1249,0,0,1,1
12527810,12529059,1249,0,0,1,2
12529059,12529150,91,1,0,0,1
12529060,12529287,227,1,0,0,2
12529151,12529217,66,0,0,1,1
12529218,12529246,28,1,0,0,1
12529247,12531109,1862,0,0,1,1
12529288,12531108,1820,0,0,1,2
12531109,12531178,69,1,0,0,2
12531110,12531177,67,1,0,0,1
12531178,12531325,147,0,0,1,1
12531179,12531325,146,0,0,1,2
12531326,12531337,11,1,0,0,2
12531326,12531338,12,1,0,0,1
12531338,12531483,145,0,0,1,2
12531339,12531492,153,0,0,1,1
12531484,12531800,316,1,0,0,2
12531493,12531756,263,1,0,0,1
12531507,12531737,230,0,1,0,2
12531510,12531713,203,0,1,0,1
12531757,12533175,1418,0,0,1,1
12531801,12531849,48,0,0,1,2
12531850,12531868,18,1,0,0,2
12531869,12533174,1305,0,0,1,2
12533175,12533332,157,1,0,0,2
12533176,12533271,95,1,0,0,1
12533272,12533373,101,0,0,1,1
12533333,12533375,42,0,0,1,2
12533374,12533479,105,1,0,0,1
12533376,12533418,42,1,0,0,2
12533419,12533964,545,0,0,1,2
12533480,12533515,35,0,0,1,1
12533516,12533661,145,1,0,0,1
12533662,12533694,32,0,0,1,1
12533695,12533737,42,1,0,0,1
12533738,12533826,88,0,0,1,1
12533827,12533858,31,1,0,0,1
12533859,12533923,64,0,0,1,1
12533924,12533949,25,1,0,0,1
12533950,12533995,45,0,0,1,1
12533965,12534436,471,1,0,0,2
12533996,12534309,313,1,0,0,1
12534022,12534305,283,0,1,0,2
12534041,12534082,41,0,1,0,1
12534155,12534274,119,0,1,0,1
12534310,12535033,723,0,0,1,1
12534437,12535031,594,0,0,1,2
12535032,12535084,52,1,0,0,2
12535034,12535085,51,1,0,0,1
12535085,12535266,181,0,0,1,2
12535086,12535267,181,0,0,1,1
12535267,12535277,10,1,0,0,2
12535268,12535287,19,1,0,0,1
12535278,12537052,1774,0,0,1,2
12535288,12537053,1765,0,0,1,1
12537053,12537124,71,1,0,0,2
12537054,12537117,63,1,0,0,1
12537118,12537279,161,0,0,1,1
12537125,12537278,153,0,0,1,2
12537279,12537297,18,1,0,0,2
12537280,12537296,16,1,0,0,1
12537297,12537799,502,0,0,1,1
12537298,12539026,1728,0,0,1,2
12537800,12537814,14,1,0,0,1
12537815,12539026,1211,0,0,1,1
12539027,12539126,99,1,0,0,1
12539027,12540099,1072,1,0,0,2
12539127,12539188,61,0,0,1,1
12539189,12539242,53,1,0,0,1
12539189,12539294,105,0,1,0,2
12539243,12539366,123,0,0,1,1
12539362,12539829,467,0,1,0,2
12539367,12539717,350,1,0,0,1
12539399,12539657,258,0,1,0,1
12539718,12540900,1182,0,0,1,1
12539874,12539922,48,0,1,0,2
12539955,12539972,17,0,1,0,2
12540009,12540010,1,0,1,0,2
12540100,12541111,1011,0,0,1,2
12540901,12540918,17,1,0,0,1
12540919,12541111,192,0,0,1,1
12541112,12541217,105,1,0,0,1
12541112,12541237,125,1,0,0,2
12541161,12541161,0,0,1,0,2
12541218,12541339,121,0,0,1,1
12541238,12541339,101,0,0,1,2
12541340,12541362,22,1,0,0,1
12541340,12541368,28,1,0,0,2
12541363,12541700,337,0,0,1,1
12541369,12541648,279,0,0,1,2
12541649,12541664,15,1,0,0,2
12541665,12541701,36,0,0,1,2
12541701,12541978,277,1,0,0,1
12541702,12541993,291,1,0,0,2
12541726,12541958,232,0,1,0,2
12541733,12541938,205,0,1,0,1
12541979,12542002,23,0,0,1,1
12541994,12543269,1275,0,0,1,2
12542003,12542020,17,1,0,0,1
12542021,12543269,1248,0,0,1,1
