start,end,duration,saccade,blink,fixation,eye
9336134,9336722,588,0,1,0,1
9336496,9336537,41,0,1,0,2
9336693,9336696,3,0,1,0,2
9336746,9336757,11,0,1,0,1
9336765,9336912,147,0,0,1,2
9336767,9336795,28,0,0,1,1
9336806,9337714,908,0,1,0,1
9336913,9336995,82,1,0,0,2
9336996,9337118,122,0,0,1,2
9337119,9337139,20,1,0,0,2
9337140,9337202,62,0,0,1,2
9337203,9337450,247,1,0,0,2
9337219,9337398,179,0,1,0,2
9337451,9337501,50,0,0,1,2
9337502,9337771,269,1,0,0,2
9337692,9337702,10,0,1,0,2
9337724,9337807,83,1,0,0,1
9337737,9337742,5,0,1,0,1
9337772,9337911,139,0,0,1,2
9337808,9337912,104,0,0,1,1
9337912,9337937,25,1,0,0,2
9337913,9337937,24,1,0,0,1
9337938,9338216,278,0,0,1,2
9337938,9338694,756,0,0,1,1
9338217,9338226,9,1,0,0,2
9338227,9338695,468,0,0,1,2
9338695,9339443,748,1,0,0,1
9338696,9339393,697,1,0,0,2
9338736,9339432,696,0,1,0,1
9338742,9339372,630,0,1,0,2
9339394,9339609,215,0,0,1,2
9339444,9339610,166,0,0,1,1
9339610,9339744,134,1,0,0,2
9339611,9339764,153,1,0,0,1
9339745,9340023,278,0,0,1,2
9339765,9340018,253,0,0,1,1
9340019,9340619,600,1,0,0,1
9340024,9340519,495,1,0,0,2
9340047,9340492,445,0,1,0,2
9340051,9340548,497,0,1,0,1
9340520,9340545,25,0,0,1,2
9340546,9340569,23,1,0,0,2
9340570,9341272,702,0,0,1,2
9340620,9340859,239,0,0,1,1
9340860,9340864,4,1,0,0,1
9340865,9341168,303,0,0,1,1
9341179,9344342,3163,0,1,0,1
9341273,9344192,2919,1,0,0,2
9341288,9344182,2894,0,1,0,2
9344193,9344777,584,0,0,1,2
9344352,9344352,0,1,0,0,1
9344353,9344733,380,0,0,1,1
9344744,9345162,418,0,1,0,1
9344778,9345187,409,1,0,0,2
9344804,9345176,372,0,1,0,2
9345172,9345186,14,1,0,0,1
9345187,9345265,78,0,0,1,1
9345188,9345267,79,0,0,1,2
9345266,9345292,26,1,0,0,1
9345268,9345286,18,1,0,0,2
9345287,9345525,238,0,0,1,2
9345293,9345498,205,0,0,1,1
9345499,9346430,931,1,0,0,1
9345526,9346431,905,1,0,0,2
9345541,9346402,861,0,1,0,1
9345567,9346420,853,0,1,0,2
9346431,9346600,169,0,0,1,1
9346432,9346602,170,0,0,1,2
9346601,9346629,28,1,0,0,1
9346603,9346629,26,1,0,0,2
9346630,9347132,502,0,0,1,1
9346630,9347132,502,0,0,1,2
9347133,9347196,63,1,0,0,2
9347133,9347221,88,1,0,0,1
9347197,9347403,206,0,0,1,2
9347222,9347382,160,0,0,1,1
9347383,9347608,225,1,0,0,1
9347404,9347615,211,1,0,0,2
9347420,9347563,143,0,1,0,1
9347423,9347564,141,0,1,0,2
9347609,9347830,221,0,0,1,1
9347616,9347831,215,0,0,1,2
9347831,9347990,159,1,0,0,1
9347832,9347969,137,1,0,0,2
9347970,9348118,148,0,0,1,2
9347991,9348118,127,0,0,1,1
9348119,9348162,43,1,0,0,2
9348119,9348163,44,1,0,0,1
9348163,9348482,319,0,0,1,2
9348164,9348486,322,0,0,1,1
9348483,9348955,472,1,0,0,2
9348487,9349005,518,1,0,0,1
9348518,9348982,464,0,1,0,1
9348520,9348928,408,0,1,0,2
9348956,9349116,160,0,0,1,2
9349006,9349115,109,0,0,1,1
9349116,9349148,32,1,0,0,1
9349117,9349148,31,1,0,0,2
9349149,9349536,387,0,0,1,2
9349149,9349537,388,0,0,1,1
9349537,9349544,7,1,0,0,2
9349538,9349549,11,1,0,0,1
9349545,9350357,812,0,0,1,2
9349550,9350342,792,0,0,1,1
9350343,9350682,339,1,0,0,1
9350358,9350617,259,1,0,0,2
9350374,9350627,253,0,1,0,1
9350380,9350590,210,0,1,0,2
9350618,9350669,51,0,0,1,2
9350670,9350719,49,1,0,0,2
9350683,9350743,60,0,0,1,1
9350720,9350786,66,0,0,1,2
9350744,9350805,61,1,0,0,1
9350787,9350803,16,1,0,0,2
9350804,9352288,1484,0,0,1,2
9350806,9350859,53,0,0,1,1
9350860,9350900,40,1,0,0,1
9350901,9351925,1024,0,0,1,1
9351926,9351938,12,1,0,0,1
9351939,9352031,92,0,0,1,1
9352032,9352048,16,1,0,0,1
9352049,9352114,65,0,0,1,1
9352115,9352180,65,1,0,0,1
9352181,9352282,101,0,0,1,1
9352283,9352301,18,1,0,0,1
9352289,9352300,11,1,0,0,2
9352301,9354320,2019,0,0,1,2
9352302,9352710,408,0,0,1,1
9352711,9352720,9,1,0,0,1
9352721,9353656,935,0,0,1,1
9353657,9353689,32,1,0,0,1
9353690,9353852,162,0,0,1,1
9353853,9353872,19,1,0,0,1
9353873,9354318,445,0,0,1,1
9354319,9354415,96,1,0,0,1
9354321,9354409,88,1,0,0,2
9354410,9354444,34,0,0,1,2
9354416,9354442,26,0,0,1,1
9354443,9354551,108,1,0,0,1
9354445,9354515,70,1,0,0,2
9354464,9354466,2,0,1,0,1
9354516,9354725,209,0,0,1,2
9354552,9354704,152,0,0,1,1
9354705,9355148,443,1,0,0,1
9354726,9355003,277,1,0,0,2
9354747,9354996,249,0,1,0,1
9354753,9354975,222,0,1,0,2
9355004,9355118,114,0,0,1,2
9355119,9355142,23,1,0,0,2
9355143,9355333,190,0,0,1,2
9355149,9355273,124,0,0,1,1
9355274,9355290,16,1,0,0,1
9355291,9355333,42,0,0,1,1
9355334,9355463,129,1,0,0,2
9355334,9355503,169,1,0,0,1
9355363,9355372,9,0,1,0,1
9355464,9355883,419,0,0,1,2
9355504,9355860,356,0,0,1,1
9355861,9356206,345,1,0,0,1
9355884,9356163,279,1,0,0,2
9355902,9356185,283,0,1,0,1
9355922,9356146,224,0,1,0,2
9356164,9356342,178,0,0,1,2
9356207,9356342,135,0,0,1,1
9356343,9356372,29,1,0,0,1
9356343,9356373,30,1,0,0,2
9356373,9356925,552,0,0,1,1
9356374,9359995,3621,0,0,1,2
9356926,9356938,12,1,0,0,1
9356939,9361693,4754,0,0,1,1
9359996,9360000,4,1,0,0,2
9360001,9361693,1692,0,0,1,2
9361694,9361746,52,1,0,0,2
9361694,9361749,55,1,0,0,1
9361747,9361929,182,0,0,1,2
9361750,9361929,179,0,0,1,1
9361930,9361942,12,1,0,0,1
9361930,9361943,13,1,0,0,2
9361943,9365203,3260,0,0,1,1
9361944,9365210,3266,0,0,1,2
9365204,9365503,299,1,0,0,1
9365211,9365472,261,1,0,0,2
9365235,9365492,257,0,1,0,1
9365236,9365384,148,0,1,0,2
9365473,9365602,129,0,0,1,2
9365504,9365603,99,0,0,1,1
9365603,9365655,52,1,0,0,2
9365604,9365653,49,1,0,0,1
9365654,9365845,191,0,0,1,1
9365656,9365844,188,0,0,1,2
9365845,9365938,93,1,0,0,2
9365846,9365986,140,1,0,0,1
9365939,9366039,100,0,0,1,2
9365987,9366038,51,0,0,1,1
9366039,9366062,23,1,0,0,1
9366040,9366062,22,1,0,0,2
9366063,9368286,2223,0,0,1,1
9366063,9368287,2224,0,0,1,2
9368287,9368354,67,1,0,0,1
9368288,9368355,67,1,0,0,2
9368355,9368742,387,0,0,1,1
9368356,9368741,385,0,0,1,2
9368742,9368797,55,1,0,0,2
9368743,9368803,60,1,0,0,1
9368798,9368966,168,0,0,1,2
9368804,9368966,162,0,0,1,1
9368967,9368985,18,1,0,0,1
9368967,9368985,18,1,0,0,2
9368986,9371263,2277,0,0,1,1
9368986,9371264,2278,0,0,1,2
9371264,9371374,110,1,0,0,1
9371265,9371360,95,1,0,0,2
9371361,9371403,42,0,0,1,2
9371375,9371405,30,0,0,1,1
9371404,9371437,33,1,0,0,2
9371406,9371435,29,1,0,0,1
9371436,9371503,67,0,0,1,1
9371438,9371499,61,0,0,1,2
9371500,9371532,32,1,0,0,2
9371504,9371533,29,1,0,0,1
9371533,9373453,1920,0,0,1,2
9371534,9373452,1918,0,0,1,1
9373453,9373530,77,1,0,0,1
9373454,9373532,78,1,0,0,2
9373531,9373763,232,0,0,1,1
9373533,9373765,232,0,0,1,2
9373764,9373809,45,1,0,0,1
9373766,9373808,42,1,0,0,2
9373809,9373938,129,0,0,1,2
9373810,9373939,129,0,0,1,1
9373939,9373958,19,1,0,0,2
9373940,9373959,19,1,0,0,1
9373959,9374742,783,0,0,1,2
9373960,9374736,776,0,0,1,1
9374737,9374970,233,1,0,0,1
9374743,9374941,198,1,0,0,2
9374760,9374904,144,0,1,0,2
9374763,9374915,152,0,1,0,1
9374942,9375128,186,0,0,1,2
9374971,9375127,156,0,0,1,1
9375128,9375139,11,1,0,0,1
9375129,9375138,9,1,0,0,2
9375139,9376857,1718,0,0,1,2
9375140,9376857,1717,0,0,1,1
9376858,9376916,58,1,0,0,2
9376858,9376917,59,1,0,0,1
9376917,9377045,128,0,0,1,2
9376918,9377045,127,0,0,1,1
9377046,9377064,18,1,0,0,1
9377046,9377065,19,1,0,0,2
9377065,9377134,69,0,0,1,1
9377066,9377134,68,0,0,1,2
9377135,9377146,11,1,0,0,1
9377135,9377149,14,1,0,0,2
9377147,9377318,171,0,0,1,1
9377150,9377640,490,0,0,1,2
9377319,9377328,9,1,0,0,1
9377329,9377634,305,0,0,1,1
9377635,9377884,249,1,0,0,1
9377641,9377854,213,1,0,0,2
9377657,9377820,163,0,1,0,2
9377657,9377847,190,0,1,0,1
9377855,9380077,2222,0,0,1,2
9377885,9380076,2191,0,0,1,1
9380077,9380268,191,1,0,0,1
9380078,9380275,197,1,0,0,2
9380131,9380212,81,0,1,0,1
9380136,9380204,68,0,1,0,2
9380269,9380362,93,0,0,1,1
9380276,9380360,84,0,0,1,2
9380361,9380389,28,1,0,0,2
9380363,9380389,26,1,0,0,1
9380390,9380456,66,0,0,1,1
9380390,9380458,68,0,0,1,2
9380457,9380483,26,1,0,0,1
9380459,9380491,32,1,0,0,2
9380484,9380821,337,0,0,1,1
9380492,9380815,323,0,0,1,2
9380816,9380833,17,1,0,0,2
9380822,9380833,11,1,0,0,1
9380834,9382554,1720,0,0,1,1
9380834,9382558,1724,0,0,1,2
9382555,9382650,95,1,0,0,1
9382559,9382650,91,1,0,0,2
9382651,9382938,287,0,0,1,1
9382651,9382941,290,0,0,1,2
9382939,9383008,69,1,0,0,1
9382942,9383008,66,1,0,0,2
9383009,9383107,98,0,0,1,2
9383009,9383108,99,0,0,1,1
9383108,9383131,23,1,0,0,2
9383109,9383145,36,1,0,0,1
9383132,9385174,2042,0,0,1,2
9383146,9385173,2027,0,0,1,1
9385174,9385223,49,1,0,0,1
9385175,9385223,48,1,0,0,2
9385224,9385339,115,0,0,1,2
9385224,9385340,116,0,0,1,1
9385340,9385363,23,1,0,0,2
9385341,9385365,24,1,0,0,1
9385364,9385606,242,0,0,1,2
9385366,9385604,238,0,0,1,1
9385605,9385792,187,1,0,0,1
9385607,9385777,170,1,0,0,2
9385627,9385726,99,0,1,0,2
9385628,9385743,115,0,1,0,1
9385778,9387945,2167,0,0,1,2
9385793,9387949,2156,0,0,1,1
9387946,9388154,208,1,0,0,2
9387950,9388156,206,1,0,0,1
9387971,9388101,130,0,1,0,2
9387975,9388102,127,0,1,0,1
9388155,9388363,208,0,0,1,2
9388157,9388365,208,0,0,1,1
9388364,9388435,71,1,0,0,2
9388366,9388434,68,1,0,0,1
9388435,9388526,91,0,0,1,1
9388436,9388527,91,0,0,1,2
9388527,9388555,28,1,0,0,1
9388528,9388555,27,1,0,0,2
9388556,9388669,113,0,0,1,1
9388556,9388671,115,0,0,1,2
9388670,9388689,19,1,0,0,1
9388672,9388689,17,1,0,0,2
9388690,9390299,1609,0,0,1,2
9388690,9390308,1618,0,0,1,1
9390300,9390547,247,1,0,0,2
9390309,9390609,300,1,0,0,1
9390344,9390423,79,0,1,0,2
9390348,9390422,74,0,1,0,1
9390548,9391020,472,0,0,1,2
9390610,9391023,413,0,0,1,1
9391021,9391032,11,1,0,0,2
9391024,9391033,9,1,0,0,1
9391033,9391302,269,0,0,1,2
9391034,9392535,1501,0,0,1,1
9391303,9391312,9,1,0,0,2
9391313,9392536,1223,0,0,1,2
9392536,9392578,42,1,0,0,1
9392537,9392577,40,1,0,0,2
9392578,9392706,128,0,0,1,2
9392579,9392710,131,0,0,1,1
9392707,9392728,21,1,0,0,2
9392711,9392728,17,1,0,0,1
9392729,9392865,136,0,0,1,1
9392729,9392868,139,0,0,1,2
9392866,9392877,11,1,0,0,1
9392869,9392879,10,1,0,0,2
9392878,9394617,1739,0,0,1,1
9392880,9394616,1736,0,0,1,2
9394617,9394789,172,1,0,0,2
9394618,9394776,158,1,0,0,1
9394659,9394736,77,0,1,0,1
9394660,9394738,78,0,1,0,2
9394777,9394980,203,0,0,1,1
9394790,9394984,194,0,0,1,2
9394981,9395225,244,1,0,0,1
9394985,9395216,231,1,0,0,2
9395006,9395179,173,0,1,0,1
9395011,9395183,172,0,1,0,2
9395217,9395410,193,0,0,1,2
9395226,9395412,186,0,0,1,1
9395411,9395479,68,1,0,0,2
9395413,9395482,69,1,0,0,1
9395480,9395590,110,0,0,1,2
9395483,9395590,107,0,0,1,1
9395591,9395612,21,1,0,0,1
9395591,9395612,21,1,0,0,2
9395613,9395712,99,0,0,1,2
9395613,9395976,363,0,0,1,1
9395713,9395729,16,1,0,0,2
9395730,9395973,243,0,0,1,2
9395974,9396199,225,1,0,0,2
9395977,9396212,235,1,0,0,1
9395995,9396136,141,0,1,0,2
9395997,9396150,153,0,1,0,1
9396200,9398339,2139,0,0,1,2
9396213,9397620,1407,0,0,1,1
9397621,9397645,24,1,0,0,1
9397646,9397679,33,0,0,1,1
9397680,9397702,22,1,0,0,1
9397703,9398342,639,0,0,1,1
9398340,9398448,108,1,0,0,2
9398343,9398476,133,1,0,0,1
9398371,9398394,23,0,1,0,2
9398373,9398388,15,0,1,0,1
9398449,9398474,25,0,0,1,2
9398475,9398492,17,1,0,0,2
9398477,9398568,91,0,0,1,1
9398493,9398568,75,0,0,1,2
9398569,9398780,211,1,0,0,2
9398569,9398806,237,1,0,0,1
9398599,9398735,136,0,1,0,2
9398606,9398744,138,0,1,0,1
9398781,9398899,118,0,0,1,2
9398807,9398901,94,0,0,1,1
9398900,9398980,80,1,0,0,2
9398902,9398990,88,1,0,0,1
9398981,9399100,119,0,0,1,2
9398991,9399099,108,0,0,1,1
9399100,9399130,30,1,0,0,1
9399101,9399123,22,1,0,0,2
9399124,9399325,201,0,0,1,2
9399131,9399325,194,0,0,1,1
9399326,9399335,9,1,0,0,2
9399326,9399336,10,1,0,0,1
9399336,9401803,2467,0,0,1,2
9399337,9401789,2452,0,0,1,1
9401790,9401949,159,1,0,0,1
9401804,9401950,146,1,0,0,2
9401848,9401894,46,0,1,0,1
9401950,9402253,303,0,0,1,1
9401951,9402254,303,0,0,1,2
9402254,9402293,39,1,0,0,1
9402255,9402292,37,1,0,0,2
9402293,9402427,134,0,0,1,2
9402294,9402423,129,0,0,1,1
9402424,9402446,22,1,0,0,1
9402428,9402446,18,1,0,0,2
9402447,9402620,173,0,0,1,1
9402447,9402620,173,0,0,1,2
9402621,9402630,9,1,0,0,2
9402621,9402632,11,1,0,0,1
9402631,9402695,64,0,0,1,2
9402633,9402695,62,0,0,1,1
9402696,9402922,226,1,0,0,1
9402696,9402928,232,1,0,0,2
9402717,9402888,171,0,1,0,2
9402719,9402897,178,0,1,0,1
9402923,9404648,1725,0,0,1,1
9402929,9404644,1715,0,0,1,2
9404645,9404835,190,1,0,0,2
9404649,9404828,179,1,0,0,1
9404677,9404791,114,0,1,0,1
9404682,9404780,98,0,1,0,2
9404829,9405298,469,0,0,1,1
9404836,9405298,462,0,0,1,2
9405299,9405371,72,1,0,0,2
9405299,9405378,79,1,0,0,1
9405372,9405481,109,0,0,1,2
9405379,9405487,108,0,0,1,1
9405482,9405516,34,1,0,0,2
9405488,9405516,28,1,0,0,1
9405517,9405753,236,0,0,1,2
9405517,9406980,1463,0,0,1,1
9405754,9405759,5,1,0,0,2
9405760,9406993,1233,0,0,1,2
9406981,9407272,291,1,0,0,1
9406994,9407219,225,1,0,0,2
9407007,9407228,221,0,1,0,1
9407010,9407198,188,0,1,0,2
9407220,9407882,662,0,0,1,2
9407273,9407888,615,0,0,1,1
9407883,9408033,150,1,0,0,2
9407889,9408043,154,1,0,0,1
9408034,9408071,37,0,0,1,2
9408044,9408073,29,0,0,1,1
9408072,9408115,43,1,0,0,2
9408074,9408115,41,1,0,0,1
9408116,9408160,44,0,0,1,2
9408116,9408163,47,0,0,1,1
9408161,9408189,28,1,0,0,2
9408164,9408189,25,1,0,0,1
9408190,9408258,68,0,0,1,1
9408190,9408259,69,0,0,1,2
9408259,9408293,34,1,0,0,1
9408260,9408293,33,1,0,0,2
9408294,9408422,128,0,0,1,1
9408294,9408424,130,0,0,1,2
9408423,9408452,29,1,0,0,1
9408425,9408445,20,1,0,0,2
9408446,9410126,1680,0,0,1,2
9408453,9410138,1685,0,0,1,1
9410127,9410371,244,1,0,0,2
9410139,9410374,235,1,0,0,1
9410212,9410330,118,0,1,0,2
9410212,9410336,124,0,1,0,1
9410372,9410566,194,0,0,1,2
9410375,9410569,194,0,0,1,1
9410567,9410620,53,1,0,0,2
9410570,9410622,52,1,0,0,1
9410621,9410746,125,0,0,1,2
9410623,9410748,125,0,0,1,1
9410747,9410770,23,1,0,0,2
9410749,9410769,20,1,0,0,1
9410770,9411122,352,0,0,1,1
9410771,9413292,2521,0,0,1,2
9411123,9411128,5,1,0,0,1
9411129,9413292,2163,0,0,1,1
9413293,9413373,80,1,0,0,2
9413293,9413379,86,1,0,0,1
9413374,9413456,82,0,0,1,2
9413380,9413455,75,0,0,1,1
9413456,9413490,34,1,0,0,1
9413457,9413488,31,1,0,0,2
9413489,9413732,243,0,0,1,2
9413491,9413733,242,0,0,1,1
9413733,9413743,10,1,0,0,2
9413734,9413743,9,1,0,0,1
9413744,9414430,686,0,0,1,2
9413744,9414438,694,0,0,1,1
9414431,9414666,235,1,0,0,2
9414439,9414677,238,1,0,0,1
9414464,9414634,170,0,1,0,1
9414469,9414622,153,0,1,0,2
9414667,9414846,179,0,0,1,2
9414678,9415587,909,0,0,1,1
9414847,9414858,11,1,0,0,2
9414859,9415589,730,0,0,1,2
9415588,9415784,196,1,0,0,1
9415590,9415774,184,1,0,0,2
9415617,9415746,129,0,1,0,1
9415621,9415726,105,0,1,0,2
9415775,9416142,367,0,0,1,2
9415785,9416145,360,0,0,1,1
9416143,9416205,62,1,0,0,2
9416146,9416207,61,1,0,0,1
9416206,9416387,181,0,0,1,2
9416208,9416390,182,0,0,1,1
9416388,9416457,69,1,0,0,2
9416391,9416458,67,1,0,0,1
9416458,9416557,99,0,0,1,2
9416459,9416558,99,0,0,1,1
9416558,9416581,23,1,0,0,2
9416559,9416596,37,1,0,0,1
9416582,9418359,1777,0,0,1,2
9416597,9418356,1759,0,0,1,1
9418357,9418634,277,1,0,0,1
9418360,9418606,246,1,0,0,2
9418389,9418554,165,0,1,0,2
9418389,9418590,201,0,1,0,1
9418607,9418901,294,0,0,1,2
9418635,9418900,265,0,0,1,1
9418901,9419003,102,1,0,0,1
9418902,9418988,86,1,0,0,2
9418989,9419126,137,0,0,1,2
9419004,9419128,124,0,0,1,1
9419127,9419149,22,1,0,0,2
9419129,9419149,20,1,0,0,1
9419150,9420796,1646,0,0,1,2
9419150,9420798,1648,0,0,1,1
9420797,9420894,97,1,0,0,2
9420799,9420903,104,1,0,0,1
9420895,9421112,217,0,0,1,2
9420904,9421115,211,0,0,1,1
9421113,9421347,234,1,0,0,2
9421116,9421359,243,1,0,0,1
9421151,9421278,127,0,1,0,2
9421153,9421324,171,0,1,0,1
9421348,9421494,146,0,0,1,2
9421360,9421494,134,0,0,1,1
9421495,9421569,74,1,0,0,2
9421495,9421577,82,1,0,0,1
9421570,9421662,92,0,0,1,2
9421578,9421662,84,0,0,1,1
9421663,9421687,24,1,0,0,2
9421663,9421688,25,1,0,0,1
9421688,9424098,2410,0,0,1,2
9421689,9424098,2409,0,0,1,1
9424099,9424228,129,1,0,0,1
9424099,9424235,136,1,0,0,2
9424167,9424181,14,0,1,0,2
9424229,9424368,139,0,0,1,1
9424236,9424368,132,0,0,1,2
9424369,9424390,21,1,0,0,1
9424369,9424391,22,1,0,0,2
9424391,9425019,628,0,0,1,1
9424392,9426056,1664,0,0,1,2
9425020,9425033,13,1,0,0,1
9425034,9426060,1026,0,0,1,1
9426057,9426306,249,1,0,0,2
9426061,9426329,268,1,0,0,1
9426119,9426247,128,0,1,0,2
9426123,9426277,154,0,1,0,1
9426307,9426519,212,0,0,1,2
9426330,9426519,189,0,0,1,1
9426520,9426586,66,1,0,0,1
9426520,9426586,66,1,0,0,2
9426587,9426712,125,0,0,1,2
9426587,9426713,126,0,0,1,1
9426713,9426744,31,1,0,0,2
9426714,9426745,31,1,0,0,1
9426745,9427527,782,0,0,1,2
9426746,9427525,779,0,0,1,1
9427526,9427539,13,1,0,0,1
9427528,9427536,8,1,0,0,2
9427537,9428664,1127,0,0,1,2
9427540,9428663,1123,0,0,1,1
9428664,9428871,207,1,0,0,1
9428665,9428855,190,1,0,0,2
9428692,9428825,133,0,1,0,1
9428694,9428810,116,0,1,0,2
9428856,9429104,248,0,0,1,2
9428872,9429104,232,0,0,1,1
9429105,9429147,42,1,0,0,2
9429105,9429148,43,1,0,0,1
9429148,9431134,1986,0,0,1,2
9429149,9431134,1985,0,0,1,1
9431135,9431186,51,1,0,0,1
9431135,9431186,51,1,0,0,2
9431187,9431326,139,0,0,1,2
9431187,9431328,141,0,0,1,1
9431327,9431343,16,1,0,0,2
9431329,9431342,13,1,0,0,1
9431343,9432641,1298,0,0,1,1
9431344,9432641,1297,0,0,1,2
9432642,9432804,162,1,0,0,2
9432642,9432813,171,1,0,0,1
9432669,9432743,74,0,1,0,2
9432677,9432744,67,0,1,0,1
9432805,9433276,471,0,0,1,2
9432814,9433277,463,0,0,1,1
9433277,9433336,59,1,0,0,2
9433278,9433332,54,1,0,0,1
9433333,9433594,261,0,0,1,1
9433337,9433594,257,0,0,1,2
9433595,9433686,91,1,0,0,2
9433595,9433689,94,1,0,0,1
9433687,9433784,97,0,0,1,2
9433690,9433783,93,0,0,1,1
9433784,9433815,31,1,0,0,1
9433785,9433817,32,1,0,0,2
9433816,9434070,254,0,0,1,1
9433818,9434069,251,0,0,1,2
9434070,9434081,11,1,0,0,2
9434071,9434082,11,1,0,0,1
9434082,9435308,1226,0,0,1,2
9434083,9435312,1229,0,0,1,1
9435309,9435539,230,1,0,0,2
9435313,9435549,236,1,0,0,1
9435403,9435498,95,0,1,0,1
9435406,9435470,64,0,1,0,2
9435540,9435815,275,0,0,1,2
9435550,9435815,265,0,0,1,1
9435816,9435880,64,1,0,0,2
9435816,9435882,66,1,0,0,1
9435881,9435970,89,0,0,1,2
9435883,9435970,87,0,0,1,1
9435971,9435995,24,1,0,0,1
9435971,9436002,31,1,0,0,2
9435996,9436334,338,0,0,1,1
9436003,9436333,330,0,0,1,2
9436334,9436343,9,1,0,0,2
