start,end,duration,saccade,blink,fixation,eye
2630244,2630277,33,1,0,0,2
2630277,2630424,147,0,0,1,1
2630278,2630424,146,0,0,1,2
2630425,2630448,23,1,0,0,1
2630425,2630449,24,1,0,0,2
2630449,2630727,278,0,0,1,1
2630450,2630726,276,0,0,1,2
2630727,2630742,15,1,0,0,2
2630728,2630747,19,1,0,0,1
2630743,2631138,395,0,0,1,2
2630748,2631137,389,0,0,1,1
2631138,2631202,64,1,0,0,1
2631139,2631205,66,1,0,0,2
2631203,2631323,120,0,0,1,1
2631206,2631322,116,0,0,1,2
2631323,2631391,68,1,0,0,2
2631324,2631391,67,1,0,0,1
2631392,2631609,217,0,0,1,2
2631392,2631614,222,0,0,1,1
2631610,2631626,16,1,0,0,2
2631615,2631624,9,1,0,0,1
2631625,2632008,383,0,0,1,1
2631627,2632016,389,0,0,1,2
2632009,2632033,24,1,0,0,1
2632017,2632031,14,1,0,0,2
2632032,2632517,485,0,0,1,2
2632034,2632520,486,0,0,1,1
2632518,2632829,311,1,0,0,2
2632531,2632709,178,0,1,0,1
2632534,2632817,283,0,1,0,2
2632719,2632964,245,1,0,0,1
2632736,2632820,84,0,1,0,1
2632830,2632949,119,0,0,1,2
2632845,2632939,94,0,1,0,1
2632950,2632965,15,1,0,0,2
2632965,2633225,260,0,0,1,1
2632966,2633225,259,0,0,1,2
2633226,2633507,281,1,0,0,2
2633236,2633634,398,0,1,0,1
2633244,2633497,253,0,1,0,2
2633508,2633604,96,0,0,1,2
2633605,2633618,13,1,0,0,2
2633619,2633813,194,0,0,1,2
2633644,2633645,1,1,0,0,1
2633646,2633808,162,0,0,1,1
2633809,2634210,401,1,0,0,1
2633814,2634065,251,1,0,0,2
2633823,2634180,357,0,1,0,1
2633834,2634042,208,0,1,0,2
2634066,2634674,608,0,0,1,2
2634211,2634667,456,0,0,1,1
2634668,2635066,398,1,0,0,1
2634675,2634935,260,1,0,0,2
2634686,2635033,347,0,1,0,1
2634694,2634909,215,0,1,0,2
2634936,2634995,59,0,0,1,2
2634996,2635014,18,1,0,0,2
2635015,2635730,715,0,0,1,2
2635067,2635727,660,0,0,1,1
2635731,2636008,277,1,0,0,2
2635738,2636125,387,0,1,0,1
2635744,2635979,235,0,1,0,2
2636009,2636158,149,0,0,1,2
2636135,2636135,0,1,0,0,1
2636136,2636161,25,0,0,1,1
2636159,2636192,33,1,0,0,2
2636162,2636191,29,1,0,0,1
2636192,2636304,112,0,0,1,1
2636193,2636305,112,0,0,1,2
2636305,2636326,21,1,0,0,1
2636306,2636326,20,1,0,0,2
2636327,2636759,432,0,0,1,1
2636327,2636759,432,0,0,1,2
2636760,2636787,27,1,0,0,1
2636760,2636787,27,1,0,0,2
2636788,2637228,440,0,0,1,2
2636788,2637463,675,0,0,1,1
2637229,2637243,14,1,0,0,2
2637244,2637464,220,0,0,1,2
2637464,2637484,20,1,0,0,1
2637465,2637477,12,1,0,0,2
2637478,2637929,451,0,0,1,2
2637485,2637928,443,0,0,1,1
2637929,2639052,1123,1,0,0,1
2637930,2638046,116,1,0,0,2
2638013,2639042,1029,0,1,0,1
2638047,2638178,131,0,0,1,2
2638179,2638249,70,1,0,0,2
2638250,2638365,115,0,0,1,2
2638366,2638717,351,1,0,0,2
2638417,2638625,208,0,1,0,2
2638718,2638901,183,0,0,1,2
2638902,2639064,162,1,0,0,2
2638923,2639007,84,0,1,0,2
2639053,2639177,124,0,0,1,1
2639065,2639178,113,0,0,1,2
2639178,2639221,43,1,0,0,1
2639179,2639236,57,1,0,0,2
2639222,2639354,132,0,0,1,1
2639237,2639355,118,0,0,1,2
2639355,2639425,70,1,0,0,1
2639356,2639436,80,1,0,0,2
2639426,2639654,228,0,0,1,1
2639437,2639654,217,0,0,1,2
2639655,2639907,252,1,0,0,2
2639655,2639917,262,1,0,0,1
2639690,2639891,201,0,1,0,2
2639693,2639902,209,0,1,0,1
2639908,2639968,60,0,0,1,2
2639918,2639968,50,0,0,1,1
2639969,2639993,24,1,0,0,2
2639969,2639994,25,1,0,0,1
2639994,2640257,263,0,0,1,2
2639995,2640262,267,0,0,1,1
2640258,2640277,19,1,0,0,2
2640263,2640284,21,1,0,0,1
2640278,2640788,510,0,0,1,2
2640285,2640788,503,0,0,1,1
2640789,2641009,220,1,0,0,2
2640799,2641064,265,0,1,0,1
2640802,2640994,192,0,1,0,2
2641010,2641160,150,0,0,1,2
2641074,2641075,1,1,0,0,1
2641076,2641159,83,0,0,1,1
2641160,2641214,54,1,0,0,1
2641161,2641215,54,1,0,0,2
2641215,2641391,176,0,0,1,1
2641216,2641391,175,0,0,1,2
2641392,2641448,56,1,0,0,1
2641392,2641448,56,1,0,0,2
2641449,2641868,419,0,0,1,2
2641449,2641871,422,0,0,1,1
2641869,2642091,222,1,0,0,2
2641872,2642204,332,1,0,0,1
2641887,2642068,181,0,1,0,2
2641887,2642129,242,0,1,0,1
2642092,2642149,57,0,0,1,2
2642150,2642201,51,1,0,0,2
2642202,2642406,204,0,0,1,2
2642205,2642407,202,0,0,1,1
2642407,2642434,27,1,0,0,2
2642408,2642433,25,1,0,0,1
2642434,2643414,980,0,0,1,1
2642435,2643415,980,0,0,1,2
2643415,2643449,34,1,0,0,1
2643416,2643447,31,1,0,0,2
2643448,2643613,165,0,0,1,2
2643450,2643615,165,0,0,1,1
2643614,2643631,17,1,0,0,2
2643616,2643633,17,1,0,0,1
2643632,2644161,529,0,0,1,2
2643634,2644164,530,0,0,1,1
2644162,2644429,267,1,0,0,2
2644165,2644543,378,1,0,0,1
2644177,2644534,357,0,1,0,1
2644179,2644414,235,0,1,0,2
2644430,2644504,74,0,0,1,2
2644505,2644521,16,1,0,0,2
2644522,2644879,357,0,0,1,2
2644544,2645210,666,0,0,1,1
2644880,2644886,6,1,0,0,2
2644887,2645208,321,0,0,1,2
2645209,2645233,24,1,0,0,2
2645211,2645233,22,1,0,0,1
2645234,2645465,231,0,0,1,1
2645234,2645470,236,0,0,1,2
2645466,2645480,14,1,0,0,1
2645471,2645484,13,1,0,0,2
2645481,2645918,437,0,0,1,1
2645485,2645919,434,0,0,1,2
2645919,2645944,25,1,0,0,1
2645920,2645944,24,1,0,0,2
2645945,2646282,337,0,0,1,1
2645945,2646288,343,0,0,1,2
2646283,2646310,27,1,0,0,1
2646289,2646299,10,1,0,0,2
2646300,2646810,510,0,0,1,2
2646311,2646742,431,0,0,1,1
2646743,2646767,24,1,0,0,1
2646768,2646808,40,0,0,1,1
2646809,2647162,353,1,0,0,1
2646811,2647101,290,1,0,0,2
2646824,2647137,313,0,1,0,1
2646826,2647044,218,0,1,0,2
2647102,2648246,1144,0,0,1,2
2647163,2648245,1082,0,0,1,1
2648246,2648262,16,1,0,0,1
2648247,2648255,8,1,0,0,2
2648256,2648672,416,0,0,1,2
2648263,2649102,839,0,0,1,1
2648673,2648694,21,1,0,0,2
2648695,2649102,407,0,0,1,2
2649103,2649398,295,1,0,0,2
2649103,2649430,327,1,0,0,1
2649118,2649387,269,0,1,0,1
2649119,2649331,212,0,1,0,2
2649399,2650828,1429,0,0,1,2
2649431,2650822,1391,0,0,1,1
2650823,2650849,26,1,0,0,1
2650829,2650848,19,1,0,0,2
2650849,2652450,1601,0,0,1,2
2650850,2651088,238,0,0,1,1
2651089,2651098,9,1,0,0,1
2651099,2652450,1351,0,0,1,1
2652451,2652499,48,1,0,0,1
2652451,2652508,57,1,0,0,2
2652500,2652637,137,0,0,1,1
2652509,2652639,130,0,0,1,2
2652638,2652714,76,1,0,0,1
2652640,2652717,77,1,0,0,2
2652715,2652841,126,0,0,1,1
2652718,2652841,123,0,0,1,2
2652842,2652869,27,1,0,0,2
2652842,2652870,28,1,0,0,1
2652870,2653112,242,0,0,1,2
2652871,2653116,245,0,0,1,1
2653113,2653138,25,1,0,0,2
2653117,2653138,21,1,0,0,1
2653139,2655314,2175,0,0,1,2
2653139,2655316,2177,0,0,1,1
2655315,2655415,100,1,0,0,2
2655317,2655424,107,1,0,0,1
2655416,2655511,95,0,0,1,2
2655425,2655512,87,0,0,1,1
2655512,2655544,32,1,0,0,2
2655513,2655547,34,1,0,0,1
2655545,2655718,173,0,0,1,2
2655548,2655717,169,0,0,1,1
2655718,2655745,27,1,0,0,1
2655719,2655746,27,1,0,0,2
2655746,2656116,370,0,0,1,1
2655747,2656116,369,0,0,1,2
2656117,2656141,24,1,0,0,1
2656117,2656143,26,1,0,0,2
2656142,2656417,275,0,0,1,1
2656144,2657688,1544,0,0,1,2
2656418,2656435,17,1,0,0,1
2656436,2657498,1062,0,0,1,1
2657499,2657511,12,1,0,0,1
2657512,2657691,179,0,0,1,1
2657689,2657768,79,1,0,0,2
2657692,2657769,77,1,0,0,1
2657769,2657838,69,0,0,1,2
2657770,2657838,68,0,0,1,1
2657839,2657913,74,1,0,0,1
2657839,2657978,139,1,0,0,2
2657877,2657887,10,0,1,0,1
2657880,2657880,0,0,1,0,2
2657913,2657925,12,0,1,0,2
2657914,2658018,104,0,0,1,1
2657979,2658018,39,0,0,1,2
2658019,2658046,27,1,0,0,2
2658019,2658047,28,1,0,0,1
2658047,2658205,158,0,0,1,2
2658048,2658205,157,0,0,1,1
2658206,2658517,311,1,0,0,1
2658206,2658544,338,1,0,0,2
2658220,2658459,239,0,1,0,2
2658222,2658495,273,0,1,0,1
2658491,2658507,16,0,1,0,2
2658518,2658935,417,0,0,1,1
2658545,2658583,38,0,0,1,2
2658584,2658600,16,1,0,0,2
2658601,2659147,546,0,0,1,2
2658936,2658944,8,1,0,0,1
2658945,2659145,200,0,0,1,1
2659146,2659173,27,1,0,0,1
2659148,2659172,24,1,0,0,2
2659173,2660740,1567,0,0,1,2
2659174,2659281,107,0,0,1,1
2659282,2659326,44,1,0,0,1
2659327,2660739,1412,0,0,1,1
2660740,2660816,76,1,0,0,1
2660741,2660817,76,1,0,0,2
2660817,2661007,190,0,0,1,1
2660818,2661007,189,0,0,1,2
2661008,2661098,90,1,0,0,1
2661008,2661098,90,1,0,0,2
2661099,2661194,95,0,0,1,1
2661099,2661194,95,0,0,1,2
2661195,2661226,31,1,0,0,1
2661195,2661229,34,1,0,0,2
2661227,2661401,174,0,0,1,1
2661230,2661407,177,0,0,1,2
2661402,2661426,24,1,0,0,1
2661408,2661423,15,1,0,0,2
2661424,2661606,182,0,0,1,2
2661427,2661605,178,0,0,1,1
2661606,2661623,17,1,0,0,1
2661607,2661622,15,1,0,0,2
2661623,2663605,1982,0,0,1,2
2661624,2661757,133,0,0,1,1
2661758,2661768,10,1,0,0,1
2661769,2661946,177,0,0,1,1
2661947,2661957,10,1,0,0,1
2661958,2663608,1650,0,0,1,1
2663606,2663735,129,1,0,0,2
2663609,2663713,104,1,0,0,1
2663657,2663665,8,0,1,0,1
2663661,2663668,7,0,1,0,2
2663714,2663798,84,0,0,1,1
2663736,2663800,64,0,0,1,2
2663799,2663830,31,1,0,0,1
2663801,2663830,29,1,0,0,2
2663831,2663937,106,0,0,1,1
2663831,2663937,106,0,0,1,2
2663938,2663959,21,1,0,0,2
2663938,2663970,32,1,0,0,1
2663960,2665970,2010,0,0,1,2
2663971,2664452,481,0,0,1,1
2664453,2664466,13,1,0,0,1
2664467,2665972,1505,0,0,1,1
2665971,2666069,98,1,0,0,2
2665973,2666053,80,1,0,0,1
2666054,2666125,71,0,0,1,1
2666070,2666125,55,0,0,1,2
2666126,2666159,33,1,0,0,2
2666126,2666164,38,1,0,0,1
2666160,2666245,85,0,0,1,2
2666165,2666243,78,0,0,1,1
2666244,2666277,33,1,0,0,1
2666246,2666266,20,1,0,0,2
2666267,2666479,212,0,0,1,2
2666278,2666477,199,0,0,1,1
2666478,2666491,13,1,0,0,1
2666480,2666496,16,1,0,0,2
2666492,2668032,1540,0,0,1,1
2666497,2668033,1536,0,0,1,2
2668033,2668089,56,1,0,0,1
2668034,2668088,54,1,0,0,2
2668089,2668119,30,0,0,1,2
2668090,2668118,28,0,0,1,1
2668119,2668197,78,1,0,0,1
2668120,2668191,71,1,0,0,2
2668192,2668270,78,0,0,1,2
2668198,2668269,71,0,0,1,1
2668270,2668310,40,1,0,0,1
2668271,2668318,47,1,0,0,2
2668311,2668463,152,0,0,1,1
2668319,2668467,148,0,0,1,2
2668464,2668488,24,1,0,0,1
2668468,2668487,19,1,0,0,2
2668488,2669933,1445,0,0,1,2
2668489,2669932,1443,0,0,1,1
2669933,2670004,71,1,0,0,1
2669934,2670001,67,1,0,0,2
2670002,2670146,144,0,0,1,2
2670005,2670145,140,0,0,1,1
2670146,2670232,86,1,0,0,1
2670147,2670232,85,1,0,0,2
2670233,2670304,71,0,0,1,1
2670233,2670305,72,0,0,1,2
2670305,2670323,18,1,0,0,1
2670306,2670333,27,1,0,0,2
2670324,2670425,101,0,0,1,1
2670334,2670426,92,0,0,1,2
2670426,2670455,29,1,0,0,1
2670427,2670457,30,1,0,0,2
2670456,2670663,207,0,0,1,1
2670458,2670659,201,0,0,1,2
2670660,2670684,24,1,0,0,2
2670664,2670684,20,1,0,0,1
2670685,2672410,1725,0,0,1,1
2670685,2672412,1727,0,0,1,2
2672411,2672521,110,1,0,0,1
2672413,2672511,98,1,0,0,2
2672436,2672488,52,0,1,0,1
2672512,2672616,104,0,0,1,2
2672522,2672616,94,0,0,1,1
2672617,2672830,213,1,0,0,2
2672617,2672842,225,1,0,0,1
2672640,2672807,167,0,1,0,1
2672646,2672794,148,0,1,0,2
2672831,2672920,89,0,0,1,2
2672843,2672920,77,0,0,1,1
2672921,2672949,28,1,0,0,2
2672921,2672952,31,1,0,0,1
2672950,2673583,633,0,0,1,2
2672953,2673665,712,0,0,1,1
2673584,2673621,37,1,0,0,2
2673622,2673654,32,0,0,1,2
2673655,2673676,21,1,0,0,2
2673666,2673670,4,1,0,0,1
2673671,2673769,98,0,0,1,1
2673677,2674998,1321,0,0,1,2
2673770,2673786,16,1,0,0,1
2673787,2673913,126,0,0,1,1
2673914,2673919,5,1,0,0,1
2673920,2673950,30,0,0,1,1
2673951,2673966,15,1,0,0,1
2673967,2674310,343,0,0,1,1
2674311,2674334,23,1,0,0,1
2674335,2674998,663,0,0,1,1
2674999,2675057,58,1,0,0,1
2674999,2675057,58,1,0,0,2
2675058,2675160,102,0,0,1,1
2675058,2675160,102,0,0,1,2
2675161,2675183,22,1,0,0,1
2675161,2675190,29,1,0,0,2
2675184,2677087,1903,0,0,1,1
2675191,2677088,1897,0,0,1,2
2677088,2677127,39,1,0,0,1
2677089,2677126,37,1,0,0,2
2677127,2677819,692,0,0,1,2
2677128,2677818,690,0,0,1,1
2677819,2677846,27,1,0,0,1
2677820,2677845,25,1,0,0,2
2677846,2678962,1116,0,0,1,2
2677847,2678960,1113,0,0,1,1
2678961,2679055,94,1,0,0,1
2678963,2679049,86,1,0,0,2
2679050,2679124,74,0,0,1,2
2679056,2679124,68,0,0,1,1
2679125,2679152,27,1,0,0,2
2679125,2679153,28,1,0,0,1
2679153,2679437,284,0,0,1,2
2679154,2679429,275,0,0,1,1
2679430,2679735,305,1,0,0,1
2679438,2679648,210,1,0,0,2
2679450,2679626,176,0,1,0,2
2679450,2679704,254,0,1,0,1
2679649,2681367,1718,0,0,1,2
2679736,2681367,1631,0,0,1,1
2681368,2681479,111,1,0,0,2
2681368,2681480,112,1,0,0,1
2681480,2681860,380,0,0,1,2
2681481,2681859,378,0,0,1,1
2681860,2681980,120,1,0,0,1
2681861,2681972,111,1,0,0,2
2681973,2682055,82,0,0,1,2
2681981,2682055,74,0,0,1,1
2682056,2682095,39,1,0,0,1
2682056,2682095,39,1,0,0,2
2682096,2682229,133,0,0,1,2
2682096,2682231,135,0,0,1,1
2682230,2682248,18,1,0,0,2
2682232,2682253,21,1,0,0,1
2682249,2682570,321,0,0,1,2
2682254,2683763,1509,0,0,1,1
2682571,2682585,14,1,0,0,2
2682586,2683761,1175,0,0,1,2
2683762,2683845,83,1,0,0,2
2683764,2683854,90,1,0,0,1
2683846,2683951,105,0,0,1,2
2683855,2683950,95,0,0,1,1
2683951,2684013,62,1,0,0,1
2683952,2684006,54,1,0,0,2
2684007,2684103,96,0,0,1,2
2684014,2684102,88,0,0,1,1
2684103,2684152,49,1,0,0,1
2684104,2684155,51,1,0,0,2
2684153,2686260,2107,0,0,1,1
2684156,2684346,190,0,0,1,2
2684347,2684356,9,1,0,0,2
2684357,2686259,1902,0,0,1,2
2686260,2686343,83,1,0,0,2
2686261,2686333,72,1,0,0,1
2686334,2686443,109,0,0,1,1
2686344,2686441,97,0,0,1,2
2686442,2686490,48,1,0,0,2
2686444,2686483,39,1,0,0,1
2686484,2687624,1140,0,0,1,1
2686491,2687612,1121,0,0,1,2
2687613,2687956,343,1,0,0,2
2687625,2687905,280,1,0,0,1
2687722,2687857,135,0,1,0,2
2687728,2687860,132,0,1,0,1
2687906,2688022,116,0,0,1,1
2687957,2688021,64,0,0,1,2
2688022,2688083,61,1,0,0,2
2688023,2688075,52,1,0,0,1
2688076,2688207,131,0,0,1,1
2688084,2688209,125,0,0,1,2
2688208,2688289,81,1,0,0,1
2688210,2688288,78,1,0,0,2
2688289,2688381,92,0,0,1,2
2688290,2688381,91,0,0,1,1
2688382,2688420,38,1,0,0,2
2688382,2688422,40,1,0,0,1
2688421,2689092,671,0,0,1,2
2688423,2689091,668,0,0,1,1
2689092,2689123,31,1,0,0,1
2689093,2689121,28,1,0,0,2
2689122,2690549,1427,0,0,1,2
2689124,2690548,1424,0,0,1,1
2690549,2690619,70,1,0,0,1
2690550,2690619,69,1,0,0,2
2690620,2690699,79,0,0,1,2
2690620,2690701,81,0,0,1,1
2690700,2690729,29,1,0,0,2
2690702,2690730,28,1,0,0,1
2690730,2692041,1311,0,0,1,2
2690731,2690942,211,0,0,1,1
2690943,2690956,13,1,0,0,1
2690957,2692040,1083,0,0,1,1
2692041,2692071,30,1,0,0,1
2692042,2692068,26,1,0,0,2
2692069,2692502,433,0,0,1,2
2692072,2692502,430,0,0,1,1
2692503,2692602,99,1,0,0,1
2692503,2692603,100,1,0,0,2
2692603,2692674,71,0,0,1,1
2692604,2692674,70,0,0,1,2
2692675,2692715,40,1,0,0,1
2692675,2692716,41,1,0,0,2
2692716,2694238,1522,0,0,1,1
2692717,2694238,1521,0,0,1,2
2694239,2694285,46,1,0,0,1
2694239,2694286,47,1,0,0,2
2694286,2694350,64,0,0,1,1
2694287,2694350,63,0,0,1,2
